,dates,MGVR_1,MGVR_2,MGVR_3,MGVR_4,MGVR_5,MGVR_6,MGVR_7,MGVR_8,MGVR_9,MGVR_10
271,1996-12-07 10:30:35+00:00,171.93321121517823,,,185.30981549990767,182.2103436271739,203.1540274093772,274.1732718562821,,,
272,1997-04-30 10:36:34+00:00,178.30664999284204,188.53422705528442,232.6748647604095,213.53058736989925,196.4909337586303,231.35925245710786,291.3037119077228,325.28412716528794,312.47565384277203,369.3193478179579
273,1997-06-01 10:37:42+00:00,164.2871761656216,175.4243214558234,223.01396350905517,187.60452635537143,174.37026942801788,199.4190422262007,261.4687017960645,304.9742340292366,292.36638820583676,338.9032597087867
274,1997-06-17 10:38:14+00:00,189.86912887120036,,,195.55465654847524,184.3979788140681,208.79329968080089,288.522257994238,311.96780329390066,303.163986781582,356.16741931148937
275,1997-07-03 10:38:48+00:00,197.5828965780089,212.50874446749737,236.1144380939587,208.85731332402133,205.9671562309893,223.16904813819536,289.3787566842951,321.1428646417677,315.9216461908511,368.8955367646839
276,1997-07-19 10:39:21+00:00,187.42761461553215,203.6057078481049,233.79052392413354,202.58453335162494,194.23067910624036,219.8731456873798,289.79909666928336,319.9470761078052,314.29135155635663,370.60484318475994
277,1997-08-20 10:40:23+00:00,196.01141972432245,223.11919985443265,271.80092151216445,221.321354625551,231.29061637219667,281.7659745345919,354.21903083378356,374.0182052183036,350.3164949341161,392.22925572066345
278,1997-09-05 10:40:51+00:00,197.11520779127116,214.82782550082396,261.4352783646555,212.82049450399387,209.74593148740647,264.1623089477668,335.19208991472897,353.3950501451127,337.27483597940346,381.0264840076801
279,1997-09-21 10:41:18+00:00,196.46453683820607,220.19510489046928,260.9189362565025,220.65989359467574,206.79300806838773,284.20861029517374,335.9061010297874,343.6936200605369,332.0074750034811,382.93772309764887
280,1997-11-08 10:42:37+00:00,164.2138583946899,184.67820490743782,220.9450303145496,188.49515112596393,,,,,305.5193705468414,341.01917359079926
281,1997-12-26 10:43:45+00:00,178.0870435167277,203.81367915142363,239.39776742348317,205.39528910878772,187.5314794157444,203.26972225789976,274.344294055516,316.14586346299996,,
282,1998-02-12 10:44:49+00:00,181.6056884624291,199.89361425197967,238.50084482295034,207.35873994786266,204.94872221410873,233.17446553145652,305.7021492044346,326.6247512006074,316.574314956203,363.29559386970004
283,1998-02-28 10:45:05+00:00,181.5492163835669,194.65421679037274,242.7258043482161,229.96503862723614,203.70364950778907,225.3311148782685,324.31125057127343,324.5131837935442,323.54973588419296,370.51834527115085
284,1998-03-16 10:45:21+00:00,191.38578995915447,219.03829544985012,251.9647624274418,230.03597592345028,229.82365615160467,293.7021445901004,324.50643679105804,356.2645486947293,371.46138792016706,420.01316020671777
285,1998-04-17 10:45:43+00:00,184.51472908391708,203.58072556860938,251.10984543822602,228.471938668896,226.13847156670184,268.80000645150795,319.25047967069867,343.6768019959318,287.04010350537607,332.23315242948183
286,1998-05-03 10:45:58+00:00,189.17407666923077,199.46812667380084,243.06533898122214,221.59940980413324,218.2551301037071,235.09936800134585,305.07421912260486,324.99781519729675,329.6491994574993,349.231860261272
287,1998-06-04 10:46:29+00:00,166.3709792998815,207.1020760524549,239.3869684073001,212.48517906532805,184.5989657799166,,296.53047098611756,315.7950232374282,322.14429381672676,341.3071571235388
288,1998-06-20 10:46:40+00:00,,,,,,218.17317839387994,254.9624779297249,288.9955622410026,293.41414081691084,321.4663443543882
289,1998-07-06 10:46:53+00:00,176.35751594790904,193.83143969014606,236.10121206204528,198.99815146126073,188.2532562132909,211.1349197046975,282.67568884328557,310.176300731264,318.4316893258391,338.5813653881673
290,1998-07-22 10:47:02+00:00,191.24346696387494,200.428178466802,244.01526287936875,213.3244379392293,206.3043477226857,221.6777439077369,304.0120457039762,320.47690853295677,325.32203824092363,353.8930629814809
291,1998-08-07 10:47:06+00:00,175.1327335429628,195.6345698191981,236.75469861659047,200.58640823630287,195.8372028941701,212.48622609600466,290.02284989009365,311.9371780481225,320.1069521686931,340.8067678849965
292,1998-08-23 10:47:17+00:00,187.72918428344946,207.36269357793128,242.6008701588887,223.3486830025316,231.64651818948914,257.4583121077266,306.4255307120678,325.5562906393899,324.21673255209976,360.47430847827974
293,1998-09-08 10:47:25+00:00,201.27561544022188,219.06530662618817,258.75163688107193,225.24948548855747,230.72969141980911,287.1242454654123,321.78570215467926,329.9308409273793,337.04091460285986,365.6526047313697
294,1998-10-10 10:47:34+00:00,209.16867604829775,230.39946787286118,252.52087115094838,228.77188660176222,231.20864186338818,286.0946969023804,319.62622859254566,351.08090931084746,358.3297691409578,398.878219340439
295,1998-10-26 10:47:36+00:00,193.20772466781517,212.69047411810004,256.3593844473271,227.64203818545735,226.7269088608444,278.51503392690034,311.8098621779995,346.74563777465335,347.353967701322,384.2031933867325
296,1998-11-27 10:47:44+00:00,185.47477449564005,205.80058057967113,245.34660708839272,211.60057018142857,212.3628779673906,256.3509776932766,295.53201554465045,327.4477881125155,332.73949008871455,357.5406539506822
297,1998-12-13 10:47:40+00:00,185.0262060770985,,,211.8317054298199,206.3583092211364,251.01369976422382,290.2998979097709,329.1987826091347,335.8470783744286,348.9412488746874
298,1998-12-22 10:41:35+00:00,,,,,,,,,,419.53040026319013
299,1999-01-07 10:41:36+00:00,,,,,,,,,346.4418748796495,375.30776574753935
300,1999-01-14 10:47:43+00:00,185.4486307525157,201.04082518090505,243.99087271869897,214.85396552755307,210.80337792511483,228.37242660292355,276.6532989623332,314.7262011752284,318.60168232057316,353.1615386480355
301,1999-02-08 10:41:44+00:00,,203.80260670151773,242.56702582690386,214.70221567715052,218.9503727869785,246.48232036085335,297.24560320659856,329.54955788746133,336.0190058560574,373.2018688490033
302,1999-02-15 10:47:59+00:00,194.39522680095854,218.59158758295357,259.76469199220503,233.26738606916703,234.79527920042847,264.58441529621444,317.81774891360885,343.7252378360074,349.9380117659368,380.51755078059415
303,1999-02-24 10:41:48+00:00,189.35422301936245,196.56570037181893,249.3396832736318,226.0631572477331,227.59330885753272,245.413151934447,292.64930429286767,315.46690520053335,321.3060727604595,358.09850431997916
304,1999-03-19 10:47:41+00:00,200.0950533869867,209.28912329708413,246.73819823783964,224.88289416584405,230.46556175027405,269.0029349057056,300.2200140631596,347.9543910108995,325.2867684928829,418.651586636629
305,1999-03-28 10:41:18+00:00,,,,,,,,,,
306,1999-04-13 10:41:16+00:00,,,257.82231028062506,223.1687290256241,194.66317308191378,252.87299411735574,292.01131291453953,326.3277109119865,318.5213816548679,360.28504509698195
307,1999-04-29 10:41:15+00:00,,,,,,,,330.7954935835064,319.35883899645444,361.84960679912376
308,1999-05-15 10:41:02+00:00,200.772545088374,205.3224557275176,246.96518579470984,224.5736993258794,218.36569446644504,260.7219623438118,304.8159156301317,347.105891819739,330.3570628560709,387.43849576091213
309,1999-05-22 10:47:02+00:00,202.3442119185155,210.9493566305931,257.72744924445954,231.9614356299461,233.49567371040575,260.16472664901227,315.17104767285286,350.7601238736628,344.70884872282625,386.062349407278
310,1999-05-31 10:40:40+00:00,,,,,,,,,,
311,1999-06-16 10:40:31+00:00,,,,,,,,,352.73185054330327,407.3621988329369
312,1999-07-01 11:01:26+00:00,190.96161670342303,208.33519788289155,244.46977424586805,224.02147271555026,225.56164265389592,257.1721936804535,316.18440406790324,334.7476827775645,337.2483017747545,379.3885433889901
313,1999-07-02 10:40:20+00:00,,,,,,,402.24097744787287,340.92466050170447,348.0162384813709,385.4469178789636
314,1999-07-10 10:55:20+00:00,,,,,,,,325.43813336041967,313.85450809834424,347.4453605980717
315,1999-07-17 11:01:31+00:00,197.46594167217117,208.7785899450981,245.61423963380787,224.1094075522079,227.0201643712129,260.5640038363992,322.804195956679,335.49612795448564,340.9478344296966,379.51691900610274
316,1999-07-18 10:40:16+00:00,199.16337755482613,210.92847700177705,254.897972307597,230.59129069777111,235.68742388570502,276.2089348943871,331.9974329310657,340.15877945367106,351.6011880678305,388.1673028585557
317,1999-07-25 10:46:27+00:00,196.46619751160674,202.19114047130773,238.9392751983658,218.19558424329685,204.17822013842593,236.64224236148058,291.0245461977036,328.1172996967031,321.3033903551708,368.50216279309853
318,1999-07-26 10:55:24+00:00,,,,,,,351.4657034508262,330.04555834618407,320.77433524459735,366.5683328312928
319,1999-08-03 10:40:15+00:00,204.49398542183528,214.81242645187731,248.1380560496873,226.31794254898085,229.98229895498378,255.69936599238528,307.4498960019972,341.3317487143064,346.32422370533243,384.76558899979204
320,1999-08-10 10:46:24+00:00,202.9144875198498,210.8129112595591,247.834513028942,224.64972642599747,218.48911540353964,248.9512723865299,299.688247070225,340.3270881297389,325.7012659704733,376.066213814181
321,1999-08-18 11:01:34+00:00,202.18709047204527,211.69266307927901,246.87920310054443,223.69248647321967,226.55648063247259,261.31062179499315,313.620191636589,336.19938769915063,338.1977812381837,384.1665690164448
322,1999-08-19 10:40:05+00:00,196.83411640800233,201.39259233309076,248.23151176059878,224.06733073494962,223.381268231629,254.2235656207685,307.1429093712086,332.95627003155494,326.31347900373623,368.30461400268007
323,1999-08-26 10:46:07+00:00,207.93314426651798,219.12012832263167,250.68526281266364,226.52303634098226,225.80698509057885,253.17312148647366,309.74328698431066,336.88824857725194,331.21508971222045,383.3595809380869
324,1999-08-27 10:55:29+00:00,,,,,244.6640001730978,264.1845597782244,313.7093491445237,336.02215240020337,334.1148833349713,376.37499565153934
325,1999-09-03 11:01:40+00:00,197.09512614517536,207.40379863517043,245.63237977771888,223.96702308949233,225.81115842327404,258.5584405481964,312.0333536580867,335.3356485700977,330.93774626055404,379.39137884154917
326,1999-09-04 10:39:37+00:00,,199.88576693981332,239.93538067388857,216.61965120267377,219.23896979062903,236.64199558112958,296.30262194606956,325.7271785927541,319.60329951394,365.6346470432864
327,1999-09-11 10:45:34+00:00,200.52056440998976,217.94958551711872,259.4002043796115,232.17399727728332,229.367727197448,267.6249921461103,320.2957047650367,343.4198822726461,352.1237087136243,389.3641569805451
328,1999-09-12 10:55:25+00:00,,,,,,,,,364.3068120768975,381.07366850134787
329,1999-09-27 10:45:14+00:00,204.59879901131788,213.677364373035,251.27082238216326,224.66265182543515,237.15343317772746,277.15417582550384,312.1108865056259,338.8765612912315,350.41026211385133,383.1814864208971
330,1999-09-28 10:55:33+00:00,,218.0655477273947,253.05110043759288,229.577169623261,246.27105607576374,286.46984868613583,325.75302886330996,343.4155889931633,354.8015157343773,391.76789010945276
331,1999-10-06 10:39:10+00:00,180.56587022774724,195.2284187620597,232.01533255235717,207.6391775489516,204.09042846115193,231.57126348794475,282.6627051289844,320.43975066418454,320.789825286727,366.7672691676254
332,1999-10-30 10:55:26+00:00,,,,231.14450003155227,227.29773180077373,271.1102096154241,325.70404467034894,335.73785339249287,361.3334912618886,392.4325025142107
333,1999-11-06 11:01:38+00:00,179.7872901824625,192.3158451778594,221.9879766425928,198.8968744314298,191.7000870012596,225.17390716529184,279.52181318907645,305.85300681289533,319.2596682390563,339.39145984084934
334,1999-11-07 10:38:33+00:00,193.9745205712921,212.58583251530212,252.12017468735095,225.98758977953779,214.60419907760124,256.1073859696289,314.4090787221325,339.7202354679867,339.6907752435483,367.9458694520216
335,1999-11-14 10:44:27+00:00,208.1511347654902,217.69811831417474,255.4352912210823,231.52278656881515,232.08095934765498,270.0420701210561,332.95045055599513,353.60433739128496,361.4137326743826,398.01461912124216
336,1999-11-15 10:55:26+00:00,,,,222.8338415333893,223.02818772230324,263.5496379361023,319.8758091969006,342.8402611739401,349.8091047000255,379.7803837611527
337,1999-11-22 11:01:31+00:00,202.03394862684948,206.14968379121294,252.7181284019302,216.887137222072,202.1965886012772,236.91447723262664,299.4267635578975,332.8665271717588,347.89537934183033,369.11616695363824
338,1999-12-09 10:37:38+00:00,,,,,,,,,,
339,1999-12-16 10:43:52+00:00,206.18805616371301,206.44569542845835,238.10942940128834,214.3571883690018,206.42168721482406,243.64380078334227,306.7403092378936,334.1685207503629,333.31987188717073,370.74798728490157
340,1999-12-17 10:55:30+00:00,,,233.66318823080937,208.10648935582887,197.0782090394088,231.25956698763113,293.56294439328474,316.5990548698995,325.6543455603576,359.71993587330155
341,1999-12-24 11:01:36+00:00,211.6659311354885,,276.8900246803247,267.83745803187634,252.31880328179776,290.0803034683032,335.08382619161364,363.2307845278385,368.11872142624185,389.7233880671976
342,2000-01-02 10:55:22+00:00,,,,,,,,340.1900946303516,321.7916633656067,361.9886670497324
343,2000-01-18 10:55:19+00:00,,,,,,,,,315.7302305228023,344.8804499240217
344,2000-02-03 10:55:20+00:00,,,,,,254.84558281666963,293.2895481377644,329.57558572325615,324.64789519641374,328.3861357567414
345,2000-02-10 11:01:27+00:00,205.51360293726918,215.91668717580234,265.28503541764405,235.32186342291445,266.54205083506054,302.1368186017117,319.73917201932124,361.3587270199578,346.27526152949025,415.60513784562494
346,2000-02-11 10:36:36+00:00,206.3655865696736,212.22362125649568,258.8369426069295,221.3448240876663,248.48354372728605,283.55644008775755,320.80295616152534,354.89254340776614,340.66039420328764,396.61797948924897
347,2000-02-18 10:42:30+00:00,200.5735108984443,204.69012756761637,244.90583118772366,206.15849665961477,223.31210356653784,259.40350870719084,297.31938362926286,337.85466307020135,323.9548343014589,384.7989031227935
348,2000-02-19 10:55:13+00:00,,,,,,,,,330.50902869946196,382.71509217941923
349,2000-03-05 10:42:02+00:00,211.58338547443435,214.64961802636776,252.8569661098081,224.34253523703504,232.56378914509773,272.0713868369508,309.11674660449694,346.32212124032753,332.35163944514676,382.69673359799185
350,2000-03-06 10:55:08+00:00,,,,,,,,307.0750270025426,283.7869510464164,
351,2000-03-13 11:01:18+00:00,197.09093515980055,203.29330355506391,243.74927972479787,216.4439295561992,222.3129169723498,253.41711891640114,305.1068179768639,336.8878796325937,341.0046892839416,380.74503416947266
352,2000-03-22 10:55:09+00:00,,,334.2138620257738,250.59234336208797,236.33949367428642,284.66777196534196,324.779457318275,352.33013446424025,363.91170241840916,394.0562116140369
353,2000-03-29 11:01:15+00:00,196.63158573442794,199.90386385067836,237.31333467298086,212.3691110596135,213.80526370424917,239.75824532288357,294.20232606307553,334.53820886234377,334.34966806279755,376.9174807176767
354,2000-04-23 10:54:52+00:00,,,,286.29409110473085,268.66906998897775,292.4546283932154,365.0373566591926,349.90251460423303,371.20885216395806,408.3391576425719
355,2000-05-17 10:38:20+00:00,170.9378367355737,199.2224044446174,225.25017744529396,188.435439294177,194.94570946025928,232.55442772284363,295.222078276106,309.98311310985423,316.76730364144515,352.416294979409
356,2000-06-01 11:00:38+00:00,174.324425785472,178.53681813059922,224.98005112311247,195.52031090485002,195.66207088777577,226.0860212298191,292.9130591820266,311.96382334162206,319.0135056390086,343.0431669104561
357,2000-06-02 10:38:37+00:00,,,,248.05438695739463,210.50107819178382,247.2710432300993,311.40385110738043,321.6882581802342,314.80458796287405,354.7177435101929
358,2000-06-10 10:54:24+00:00,,,220.6192202427127,189.98726885435394,192.3980988233679,225.30668004811426,291.9570618075494,300.13702132767867,300.10014084835393,342.22189057185426
359,2000-06-17 11:00:35+00:00,183.7491479858432,201.81311479017577,233.43998830634956,211.52240115256058,207.89293230246844,240.16406389402363,294.66704590996477,317.69121686602034,320.34342403013255,360.4204527125678
360,2000-06-26 10:54:15+00:00,163.25483711481397,181.35844971634344,212.38177639194657,189.50378337504543,183.9391492305603,219.65757609722854,281.0398717118198,300.6249534738048,297.20168746480175,336.4183763368009
361,2000-07-03 11:00:21+00:00,217.5183834751761,226.5224528292253,273.8274297230894,251.37961749898227,225.43725296534737,264.0595786973557,343.0700197821197,349.6562538368294,354.1717455026077,389.6587523582869
362,2000-07-12 10:54:02+00:00,,,228.33705411673935,192.70504467432434,196.42566768709688,227.71607644374183,291.39609655051447,311.95083294579956,315.0814783808073,344.2216627086733
363,2000-07-19 11:00:08+00:00,214.34262443878225,221.51818540926715,271.5477692055019,249.34118662650772,235.7500945814541,274.4165879907824,337.42358093901925,351.5609371961125,355.80503830864967,391.28641163928216
364,2000-07-27 10:45:51+00:00,177.11251892841977,193.1672257701825,223.80511621120246,194.03031638320752,189.12667035753233,221.04113637611118,286.3895607140121,305.85728787958897,311.9506963736472,349.99291620497695
365,2000-07-28 10:53:44+00:00,,,,,,,283.12053252325086,306.48179737906963,308.60191236230037,338.46302088601794
366,2000-08-04 10:59:52+00:00,216.86494901686387,222.55010110615115,282.25820856639035,259.80711469280334,242.79396776056186,280.6595733504454,342.9955762517101,371.7006729568627,370.09198650502094,406.3121035276419
367,2000-08-05 10:39:52+00:00,,,,,,,,,385.96970033126934,387.32128062479717
368,2000-08-12 10:46:17+00:00,181.3635757532742,207.23196896185308,229.16858867774724,198.38287819320797,199.5568857820135,221.69361410526113,,,,389.85659882409186
369,2000-08-13 10:53:38+00:00,,,233.6722752572601,202.32404878289051,206.30092462756284,240.87558234811638,296.765665695369,308.1092548985703,302.7280945879911,343.0652712934222
370,2000-08-20 10:59:46+00:00,216.28723280123228,215.408788314074,269.23956350971,238.32127320723058,233.24451999255973,274.22353858856593,339.01349029929054,358.5928816445992,364.7734311429272,407.71626883770784
371,2000-08-21 10:40:16+00:00,,,,,,281.95086777030525,344.0975197354782,358.96464304326065,368.97798610904397,401.46974175116725
372,2000-08-28 10:46:37+00:00,183.20866945496942,202.36630595478331,228.73275629300912,195.83383811604537,195.58418178750105,228.01133545419464,286.1523693457793,312.47555161090145,313.1109074731771,346.7429332561413
373,2000-08-29 10:53:28+00:00,191.97544892751125,201.35484751663444,243.8906859681615,201.22215429519014,199.60097856859412,231.6719833901827,285.4080681009789,311.43427821463445,312.8937929106656,346.26127034667473
374,2000-09-05 10:59:30+00:00,193.8246876807856,201.6659371794679,248.97793956044495,216.56812858212427,206.2863752748335,245.3186298630709,297.09247497993346,323.61071694931223,326.58158774544904,366.3884544908134
375,2000-09-13 10:46:57+00:00,194.4066225691437,202.80613402043053,239.05321021461944,199.4944217294983,194.7149902970677,228.09531636283086,280.26194957943744,319.91983493989517,311.47218201912165,348.15152692895293
376,2000-09-14 10:53:09+00:00,,,258.4626335977352,211.2124010668006,204.55872930768567,239.33597307644743,298.78544763420814,329.3817755376633,323.25645767487885,356.972359887645
377,2000-09-21 10:59:11+00:00,194.10494808613197,201.48276344121143,242.66759487530325,210.48002393823865,206.53040331085987,236.53607921184786,292.64976256250856,330.6699478113782,318.16636811221485,361.01226130479404
378,2000-09-22 10:40:50+00:00,,,,,,230.04408140491873,273.2754902241086,298.1302760692706,305.26295386225615,338.39909391525725
379,2000-10-07 10:59:07+00:00,184.7618083142669,198.5846920311334,230.80266793122644,195.56296128714467,196.622315773154,225.98479732884786,276.8682335203203,307.89377437017055,312.6267065715407,344.81737446903026
380,2000-10-08 10:41:02+00:00,,,,,,,,,316.4791935113037,336.7141439392192
381,2000-10-23 10:58:59+00:00,186.14561202939996,193.0905782388519,233.21987044569516,192.49673654982448,194.6219353641279,226.06964779910044,278.73608149039956,307.1090079138343,314.87438837953897,337.90267860046345
382,2000-11-01 10:52:55+00:00,,,,,215.52476944947816,235.06152282553666,321.9469343456027,345.27635344846885,330.5538913810774,397.9804805466693
383,2000-11-17 10:52:53+00:00,,,,,,,,366.9532646824891,345.93412982214795,400.3655916093723
384,2000-12-03 10:52:53+00:00,,,,,,,,,,330.3090189562461
385,2000-12-18 10:48:16+00:00,173.86803973160465,191.40642063007095,229.83066666226895,206.94050848775294,206.8160904678561,232.2911248090138,290.54394282239684,306.1565335949176,307.1417786545254,348.02275787571926
386,2000-12-27 10:42:15+00:00,185.88861779620242,206.53341361719964,235.73741087609494,191.48187266252737,191.36439573742368,196.84471734335006,,324.5786410852979,305.48711605216556,341.76391046089066
387,2001-01-04 10:52:57+00:00,,,,,,,,349.6464987380124,332.86346683043826,
388,2001-01-20 10:53:03+00:00,,,239.88873114671327,223.04172637351573,220.89769824310702,234.10602690325334,291.6047493446688,305.592003673903,332.27716656959194,352.20629734803674
389,2001-02-12 10:59:09+00:00,194.21987048267948,207.73404790689452,255.95488588197645,230.23390672586686,231.7432083788622,292.65680663898553,367.81124787483276,321.9068428844994,362.55605012957636,415.69175604811494
390,2001-02-13 10:42:33+00:00,,,260.4069238341896,229.27703408802688,230.71446289087777,283.84167334425416,339.5858468421904,319.9594352930461,353.1442057863846,397.2322261827267
391,2001-02-21 10:52:56+00:00,,,,204.71048457843915,204.84140754444985,249.12043638405873,286.07110196628116,297.5402193225834,323.44545982624567,359.7697068880842
392,2001-03-16 10:59:00+00:00,183.582903140536,206.62886819548027,250.630044459645,225.84765007245431,225.28291389951738,271.39839132647757,316.327251488036,320.4468090169882,346.6299639066728,374.5291294712104
393,2001-03-25 10:52:44+00:00,,,,,,223.99241668024328,324.4852696951306,313.03660769560696,342.7658211319408,381.8824709097337
394,2001-04-01 10:58:51+00:00,178.57390919520572,201.01649072965202,237.99539963025916,213.7625032265922,212.922268124369,255.81610190568284,310.637076897238,311.13013752921097,340.8317696225597,372.7850150755446
395,2001-04-09 10:48:38+00:00,202.82065458785718,226.14950958378432,263.91725900085316,229.14412397399184,236.29114083557272,277.2160598586555,364.30576452975686,327.55086269240854,355.95879191851634,429.16364625762526
396,2001-04-10 10:52:38+00:00,,,,231.79687150813118,234.29934442559156,284.1865370026723,367.7030875812231,354.74755952828997,358.6501642678568,430.7980346682298
397,2001-04-25 10:48:50+00:00,199.7011922697357,219.64076932789757,260.9533236726604,230.9407033581964,212.32131327660713,225.9710789334654,280.3849786330235,303.71171012813477,343.13604170690166,394.4031731755149
398,2001-05-11 10:48:55+00:00,207.29015564054146,225.9284811902308,265.35448213351856,238.0558960443447,242.33700356674825,281.3165309388979,365.0836313579709,344.89679139137553,353.25253260102403,424.7661386410718
399,2001-05-20 10:42:44+00:00,,,,,,,340.0309419309115,311.27083965959923,338.02523361124486,361.8835837308117
400,2001-05-27 10:49:00+00:00,192.27568664458863,210.74702944811582,264.8934564534725,234.68993983992192,238.43090652174337,281.3035132436323,352.3790832589093,342.4271404903997,341.1438436563523,418.5879641657872
401,2001-05-28 10:52:20+00:00,185.56589646325108,207.61316027475183,258.1045543915839,227.3626875159808,231.3815344524779,265.74033910500845,342.5966645791882,329.2280206501186,346.4982406308195,396.47299392401976
402,2001-06-04 10:58:24+00:00,192.56739400068494,208.3018394086824,259.16974920184725,224.61033332375695,226.83153774582718,260.7818334296321,291.6217569522365,308.15087762587376,344.629620898642,361.4289434136244
403,2001-06-05 10:42:55+00:00,197.396307942521,216.67049566183672,261.05268447185597,231.54531644577514,233.0502417324228,273.7167104732183,318.1510754718276,325.401943437395,349.8079172979176,381.90237336420927
404,2001-06-12 10:49:05+00:00,192.21122650062972,214.35181501861936,248.76365948149618,222.08786005678462,234.18446364228652,261.1382798078242,322.93495817742183,322.77088457745924,343.00485922825476,387.4190591642
405,2001-06-13 10:52:09+00:00,199.5677872584488,214.3418153908592,261.05632588525884,228.83815629491917,234.40467140640305,267.8033414676088,322.92074389493985,324.41610727917856,346.409909705427,382.45770611371535
406,2001-06-20 10:58:13+00:00,170.04134617964755,199.8519097750858,234.96592377923304,208.57852137721224,209.30332264772193,249.30534259460086,286.02074573256016,312.9415847062026,324.05872423458163,365.0424316786351
407,2001-06-28 10:49:04+00:00,187.2087409195233,216.57276874650222,257.1512819229098,227.86254098490835,230.6592433678928,260.8672719207669,301.6966413371283,325.20939747396136,343.09203708895194,371.57036445410364
408,2001-06-29 10:51:53+00:00,,,,,,250.59404004844728,285.13659510029277,312.2414506754167,334.1241582764334,346.5414323109555
409,2001-07-07 10:42:57+00:00,197.3594842894324,215.76250374634992,258.8879466047132,230.67621920995495,235.092975159502,271.0233961523939,346.64609384378093,335.68600643231736,344.6762782798454,416.13483653356116
410,2001-07-14 10:49:08+00:00,195.4524748889243,213.51735417786284,256.0379814567424,226.33688199522612,225.63181923573157,257.5753761511997,301.4578157989936,316.42267534013615,340.7806331403796,364.43580240293835
411,2001-07-15 10:51:54+00:00,196.47951211463618,214.47120115611284,261.42145211580987,228.76722734384555,235.24940645981494,261.5789285625758,307.7232711211482,328.8727411363008,345.5483898695189,366.00097916985214
412,2001-07-23 10:42:53+00:00,208.78257230498048,226.85671424563074,265.68455833104883,237.57528178996978,240.73501265053562,278.7767818261432,357.0097588302382,339.23616157046524,352.55652117287053,420.5874108975428
413,2001-07-30 10:49:03+00:00,189.09431817007473,203.20948650980273,242.6275863877642,215.97396304475646,220.69317250656434,246.04799125982635,274.8860084602189,304.12128524333644,,
414,2001-08-07 10:57:45+00:00,198.23096597451914,225.6496638534451,264.4305927933575,236.00667659171012,241.44663147444996,283.35023170621304,353.4525593810587,352.420558892312,349.6240634478562,425.5119074656398
415,2001-08-08 10:42:52+00:00,201.1727485227203,220.86279962205379,261.388035520416,233.61319361871296,239.3194632716487,276.36357473890575,353.6787427130291,351.1574651600151,348.4252914238557,436.6503202938803
416,2001-08-16 10:51:23+00:00,,,,223.32513030716848,229.21928537884702,258.15160035748613,290.31077634509757,313.4407859365044,327.13903593432894,356.28974945899046
417,2001-08-23 10:57:31+00:00,199.4045654895502,228.0591461446987,263.58450811253,237.85207332404562,236.5382480799872,271.86877031788373,361.94882489139275,360.5661433405604,355.2955736412676,443.40383270050984
418,2001-08-31 10:48:54+00:00,190.6901059858373,217.98829957376026,262.4568838084,233.65957442502076,235.08667657854664,271.2985386669992,302.2657087430158,323.51818501496,343.2880288812679,369.80672283870206
419,2001-09-01 10:51:13+00:00,,216.31062486964797,257.330985124181,222.70579025526268,218.60982510938217,260.6077135085429,292.865167492637,313.61003894648906,333.8460118269132,361.3056538817793
420,2001-09-08 10:57:19+00:00,199.6917907421476,221.55239867567903,260.6423849903152,244.11461666074783,238.07891457416483,284.30237269776,347.128920617574,336.6485305080903,347.22929086614744,418.5436124130422
421,2001-09-17 10:51:01+00:00,189.52926700787685,209.15045133099278,255.57027400622482,227.18780596155838,228.19589092790216,258.92676939986507,293.1800450508842,315.44603729217954,322.67358859286776,
422,2001-09-24 10:57:11+00:00,,,,228.22360394088489,218.75264879755696,170.96348283534658,,,358.8958321635456,368.9469379322658
423,2001-09-25 10:42:34+00:00,193.4740248859899,214.58592404966413,254.92060384004355,227.75637464356186,225.76149615759203,256.11325564690407,300.87179230706914,316.15145415302857,335.2924397193683,370.360694629384
424,2001-10-18 10:48:40+00:00,198.6082050930583,222.58307766403513,,256.5792679192969,244.48724613930716,272.7234283531758,340.26384729527075,331.9629609601349,326.5945436048112,369.39314504848346
425,2001-11-03 10:48:23+00:00,189.44644161693105,211.38985836475237,242.85664383251503,216.70682101201047,221.97928998509943,245.71334173532438,296.78649020124,316.176983086837,328.00652040779045,371.45943348226353
426,2001-11-11 10:57:12+00:00,173.76811630973089,201.48353922190367,234.79322082071695,204.69026458157504,210.5297064359944,235.26831272721952,285.8460824293273,306.72305318883457,317.42106622224736,362.11539312716354
427,2001-11-12 10:42:08+00:00,,,,203.52463576476714,200.90039000213696,204.00941647183035,335.7942040942678,298.7647521429235,312.8100986551897,352.3101606158695
428,2001-11-28 10:42:06+00:00,186.11562857065826,217.33787699667093,242.88032719084538,209.45697229904053,209.2432630789964,237.56406911034995,287.4585036251764,309.2078237140246,323.2577355179774,361.63268439344847
429,2001-12-05 10:48:12+00:00,196.02802650775635,,258.0737169210674,250.03357269224722,253.01413087143362,278.0179573486515,324.3440962396795,353.63907244431897,366.0224475987353,421.91090225448215
430,2001-12-06 10:51:04+00:00,,,,,,,,,,429.91150515138804
431,2001-12-29 10:57:21+00:00,185.37569956000294,203.1713882113454,230.13772668349452,204.5429198650884,208.54137578216864,220.68805288101072,284.6996193203367,324.269975801984,313.6481526759468,349.3629639055261
432,2002-01-14 10:57:30+00:00,202.565605385192,224.60519047249758,247.9780582113562,218.33648079083875,227.2716099418951,269.1067898472042,303.18715633310796,333.8217479661485,327.9064754034505,389.2915171191161
