,dates,FTAD_1,FTAD_2,FTAD_3,FTAD_4,FTAD_5,FTAD_6,FTAD_7,FTAD_8,FTAD_9,FTAD_10
30,1987-06-29 10:39:23+00:00,47.6740606857633,15.6355216688766,-9.67578772036419,-36.5826888962223,-35.0896228169548,-2.48350775534453,32.4308343621979,84.9935136369199,73.267033832443,71.0645633635794
31,1987-07-15 10:39:41+00:00,53.8727023765693,25.6639395699035,5.55181262588096,-35.3658018566525,-26.890241391909,-0.599408327554941,,,,78.4453814146171
32,1987-07-31 10:40:07+00:00,59.1328157065693,33.6448250864816,7.45952258528961,-27.1716455008287,-25.6643134430786,0.703034956404031,42.4539711296917,94.0012638158399,88.5621316668974,80.2903070856056
33,1987-08-16 10:40:35+00:00,39.2549553774748,10.6956048435772,-20.2228351422768,-53.1615318678805,-38.4070614475609,-14.2293754198092,22.5899848677454,75.7334885205584,76.970303596531,65.9346790130567
34,1987-09-17 10:41:24+00:00,39.8951097090787,10.7367221351015,-31.4777385257277,-58.0731125561885,-47.1798779346378,-25.9869215681903,22.8742644813326,84.1120094509564,,84.3215439427517
35,1987-12-22 10:43:09+00:00,19.922252413005,21.6879548515396,-9.10607155160236,-52.7705811759248,-28.5979245125474,-13.375929899883,21.7041893656336,74.3137429312498,,
36,1988-02-24 10:44:15+00:00,15.2339041126867,30.936931904664,-6.41062050721187,-19.1760661859722,-26.0757058247649,,,,,
37,1988-03-11 10:44:24+00:00,15.4985511539867,27.5067113837418,14.361691924992,-14.9001976095903,-9.69271338872425,5.06909919466573,31.8603718675829,89.3441430750042,61.9560779147786,63.8498050434517
38,1988-03-27 10:44:32+00:00,3.25879395085603,5.63825122826211,-7.7425670166708,-33.2050858632302,-30.8854230061332,-25.180312068971,7.21810984017069,75.390658118575,54.5397862216813,62.1480155455351
39,1988-04-28 10:44:41+00:00,23.4536736294559,9.65047358472388,-10.6129206300513,-43.0417855671199,-33.2709251986533,-21.2029456896545,21.064807191174,75.3161521177922,63.1529840492064,55.3538471544496
40,1988-05-14 10:44:53+00:00,18.6353477637035,16.5430658744099,-6.74046350731892,-41.7059794454,-33.5187357655354,-18.0309240309407,29.7391400219843,89.152479128352,,77.3792338274094
41,1988-08-02 10:45:15+00:00,44.1681193051104,,,,-28.5872411711358,-12.8978010338335,34.0635856676835,,61.3343525103593,76.9300406224193
42,1988-08-18 10:45:15+00:00,40.1366535337951,,,,-17.6064063240996,-6.471986912003,48.1075034739876,99.7933118456221,73.1652711659888,94.8045154524521
43,1988-09-03 10:45:18+00:00,16.3006414470974,27.2365254793117,1.96945586570825,-26.8477530899022,-24.8867117553245,-17.071399533613,33.0362931133802,81.7086976545409,71.7703984656379,79.4085822473551
44,1988-09-19 10:45:13+00:00,,,23.301244288002,-15.435129709936,-20.3135437642151,-6.09845267074502,51.4878037030372,,77.8250173673335,77.2491332756876
45,1988-10-05 10:45:09+00:00,18.1710306281423,19.4293008982089,-8.91224688283601,-40.1451193898962,-39.208166590467,-27.0279067042354,37.0547543621161,89.172760333596,57.5989824379108,66.3498341182116
46,1988-10-21 10:45:02+00:00,5.48360574374464,13.1355262975616,-17.3995370115388,-49.412487016896,-49.6748405648595,-42.5300869957014,14.9432544835409,71.9774543708712,55.3352108344704,66.6669901831333
47,1988-12-08 10:44:57+00:00,45.2572701420014,,18.9822402543526,-10.5671725229118,-19.4261660302412,-7.63615857724611,33.7484316162721,91.0448715083793,63.3998819640443,74.7498280699431
48,1989-04-15 10:43:35+00:00,5.25039925379499,0.950077568791714,-22.6830403545552,-39.4793692231662,-45.1257375777878,-22.7030064035189,20.0544910003986,75.4954114270875,57.7414808801446,66.4758255278243
49,1989-05-01 10:43:18+00:00,11.8180420750402,13.6632898970976,-12.4378808456667,-39.3538901183018,-50.1571746861618,-26.7336771660326,18.2534539941375,,70.0727492084935,76.9567734038427
50,1989-05-17 10:42:58+00:00,27.4335035431269,24.9489630277203,-6.08950716118513,-39.1205912853888,-43.0849324843075,-14.5468733961992,22.0291250070943,81.7062658601061,70.0526607488533,65.9050788007558
51,1989-06-02 10:42:47+00:00,,,,,-37.4685484857346,,48.8877947498745,,,74.7737180794555
52,1989-08-05 10:41:27+00:00,,,,,,,,,,
53,1989-08-21 10:41:05+00:00,62.4065909302827,,,,11.890307327888,10.7841251675499,57.3287192203473,108.472670047591,,
54,1989-09-06 10:40:44+00:00,,,,,-0.175732495630612,20.0622602302397,62.2611851306298,116.849284338512,91.268551794682,100.884041986325
55,1989-09-22 10:40:13+00:00,20.4751128199592,23.0872693733716,3.6346858992976,-22.6397639147912,-26.4348676157671,-14.0510119549157,25.9345902839084,78.4266935099211,54.8465365612633,71.5537746958502
56,1989-10-08 10:40:02+00:00,44.7927954243973,42.6340833264352,19.2119229661771,-15.3867566930701,-17.3368339089989,-5.80925875904448,39.2927496131061,96.6297632288391,,
57,1989-11-09 10:38:59+00:00,12.281270113229,14.4770395977022,-4.19577883622522,-28.3132296431636,-38.8498712118529,-20.3179104702798,21.7574608231357,87.2533537460382,64.6002180013475,62.4137954916983
58,1990-01-28 10:36:35+00:00,3.64195263642482,0.91964597605354,-15.9261256829057,-42.4962635394358,-50.8375174394318,-21.4323700029765,13.7430075279765,73.5886486077841,54.5120154919508,67.1434781627227
59,1990-03-01 10:35:33+00:00,45.1552007831108,35.1901069182471,11.2771525506944,-23.3124115310081,-42.1207164409252,-12.2309952871299,14.2002096028765,75.2175022759298,56.2961319378898,66.718089645498
60,1990-03-17 10:35:01+00:00,41.7442174439382,39.9662473288366,14.9461596919573,-14.616729910184,-25.6278022872497,-6.389127335284,29.7323990391447,90.2268298267454,,82.4658187228639
61,1990-04-18 10:34:45+00:00,16.3693592713556,14.8499335899121,-5.60669839565353,-23.5524331517579,-25.7676337747092,-0.103663696701751,35.6476996860075,,89.311784479827,82.3638702296118
62,1990-05-04 10:34:39+00:00,,15.7747890105904,,-18.9930792281351,-24.9480195752924,-23.0303021183599,33.5915617336158,90.5540585325816,,84.8322126186665
63,1990-06-05 10:34:42+00:00,28.8404289790834,18.8865699275688,0.851896991542136,-29.9261351017402,-29.7783982658254,-7.45429826790414,25.3425683112268,82.5930829059438,66.9035765751015,65.8574720646298
64,1990-07-07 10:34:38+00:00,30.3822228492206,26.6190968355151,17.4571947330537,-24.3147860150644,,-7.86141035172639,20.8399298837701,,62.4518484935391,63.9876915151878
65,1990-07-23 10:34:34+00:00,40.9234808571203,44.993118251199,23.464903429519,-11.0885713487357,-13.8337626268702,0.966510792498679,41.8294914488622,,76.7824784215144,81.4294868385293
66,1990-08-08 10:34:30+00:00,42.8955657369743,37.8842306211453,,-8.18634112433397,-6.91202582507354,8.70107127953425,49.9169642289353,103.851827852102,86.7225519874385,
67,1990-08-24 10:34:24+00:00,,,,,,,,96.4936877431944,,94.3955081252545
68,1990-09-09 10:34:20+00:00,36.316163342179,31.0717980233188,17.618783147564,-17.1080513613732,-17.976502516047,12.2367270275096,45.9031938355692,100.019475828123,73.5965425926376,84.535217400645
69,1990-09-25 10:34:16+00:00,51.3273625420736,,,-2.7724120947988,-1.03490311694305,7.76134031444159,44.1497122170635,94.8778814047973,87.0822991064594,91.9107178717224
70,1990-10-11 10:34:09+00:00,18.7912435663329,26.6424746264044,12.6172016448659,-34.0541687674584,-35.4501035358681,,23.6758543785989,70.8758415098072,61.9406887374444,68.7256843559685
71,1990-11-12 10:34:02+00:00,,-8.41420912042658,-32.6212077351847,-55.7061850129027,-57.5450350097769,-31.1913095010722,8.92751200807498,58.9724480183126,48.676328565482,53.0791709416434
72,1990-11-28 10:33:47+00:00,-9.0235589892422,-4.41950766720606,-9.79182841132407,-32.9431571497733,-27.1516033237134,-7.50495629936099,32.0581831742881,74.3160328730225,56.8025931440264,53.9287823675929
73,1990-12-14 10:33:52+00:00,-20.5335317996991,-20.2903639284215,,,,,,76.8873051134084,62.07819374816,50.2666699382531
74,1991-01-15 10:34:46+00:00,1.81752340288507,-15.1313792197916,-33.5993024124128,-57.0880028719083,-40.9081724639209,-10.0579283496742,17.8919491875487,67.2529728853363,65.3911099100688,56.1739104173225
75,1991-02-16 10:35:23+00:00,10.4858000443613,7.04614859500544,-14.4499946262837,-40.0737929326542,-36.6085311775394,,21.6171184899568,71.369676509226,76.752146512439,64.2562822558364
76,1991-03-20 10:36:02+00:00,8.41296645740374,-2.9387377964215,-20.68362580002,-43.0948860963469,-36.335492781027,-7.90012154244411,26.5559848607029,85.3244057238829,,82.1112287784859
77,1991-04-05 10:36:11+00:00,-3.24216137106066,-15.7827934862073,-25.2232039151423,-39.0381353578666,-36.0191594124011,-17.2029224790621,21.7907687094846,54.9460062725855,,
78,1991-04-21 10:36:27+00:00,15.0468236880053,5.57215959561814,-8.83634245285206,-31.7364396238333,-18.6397179053767,-2.37226328507523,27.8753188179725,,66.7642368054777,79.9338590218691
79,1991-05-07 10:36:51+00:00,10.3791312383104,14.1964958327159,-9.51754420195366,-29.3787728834128,-14.9537023260371,-0.33691106927056,29.9966518606307,105.886935212782,75.6084475841688,88.1465495291837
80,1991-05-23 10:37:05+00:00,2.97613531093966,13.3841376600458,-11.6502188527027,-28.1320729406043,-12.5163496543728,1.51771664098121,39.463621844973,,,76.9476837095649
81,1991-06-08 10:37:19+00:00,,-13.249770223285,-28.4641316930157,,,,,66.5828898003634,48.4533381769071,55.1291092936211
82,1991-06-24 10:37:33+00:00,20.6304320813719,22.2069154138883,0.658719245004368,-33.3498347121985,-31.8400956721164,-11.1780551395317,6.76648226667385,83.7131088928927,66.15455372086,76.8960071199151
83,1991-07-26 10:37:59+00:00,30.7770937063853,37.2454237777029,8.36947042454933,-15.1537316909487,-23.9657354155326,7.6415061751256,32.7901332166718,112.433611363975,,85.5393233875705
84,1991-08-11 10:38:02+00:00,43.5709428484115,,,,6.31116871099687,,37.8681174573257,124.106494950132,92.3126549256201,94.2772604035199
85,1991-10-30 10:38:38+00:00,,,,-26.6345218509495,-36.5609175180068,-14.6669756965303,4.41998504860802,,57.2074318982359,69.1911118822139
86,1991-12-01 10:38:56+00:00,-3.25665638880189,-14.2904976805659,-29.6258498982807,-58.1826092804363,-58.7175803014641,-33.3258188208673,-5.82273486633187,51.2225383499492,38.9805378045633,
87,1992-01-18 10:38:46+00:00,5.05730283163694,0.458320029522112,-7.06553631075194,-25.1122103551966,-29.1932756038937,-5.89825019083206,33.397160018037,89.1879526259983,59.2626083612732,61.7247389910213
88,1992-02-03 10:38:48+00:00,37.9798089641343,32.5790366687915,17.65154267739,-2.66487686667938,-8.83216734947497,7.9350012554597,41.9751689246557,115.003250592379,91.5429839461028,87.1724787808033
89,1992-02-19 10:38:39+00:00,5.3373538291672,7.57474074515562,-5.92654541300195,-13.6299577094017,,-3.68644306049858,32.3051061010927,92.3978803007145,,88.2223080067306
90,1992-03-06 10:38:40+00:00,-0.11096072208031,1.33318833641803,-17.5719924060609,-33.1756065802622,-32.1246404467709,,22.5351471261073,66.3529396415658,66.4906967214916,
91,1992-03-22 10:38:41+00:00,40.7994919152942,41.1975383854843,3.02503645968245,-11.8332753683045,-19.6711489670973,-0.492008715346808,30.7529836205619,90.8745778667233,75.1877877873769,78.3085345834774
92,1992-04-23 10:38:23+00:00,14.0269827151734,,,-5.51188876082054,-10.8015589291697,11.8839740606319,48.5806939626745,104.420729177851,,91.8212818388401
93,1992-05-09 10:38:14+00:00,15.6066013416653,22.3914363445944,-6.16342988187158,-16.4314270131263,-7.94762762315729,10.0118174848042,44.4166254804642,108.560116315741,93.7577130711446,86.849893394764
94,1992-05-25 10:38:06+00:00,,,,,,,,,,
95,1992-06-26 10:37:45+00:00,2.53764409862641,10.5115922174376,-17.4750105872209,-27.9853217860381,-37.1838946813473,-8.97551497756615,33.9529611574545,89.628476112811,89.1666286043023,90.706242046075
96,1992-07-12 10:37:33+00:00,16.7332554973267,32.6923167273474,2.79212555908657,-8.74699336498551,-6.92386831363886,7.76602940488453,37.0181603708612,92.2653490030361,,86.6893141522198
97,1992-07-28 10:37:21+00:00,21.234353959735,27.3669061023219,-15.6046700297047,-31.3140668151909,-25.0722265248389,2.19165778919636,36.4621479312798,97.3267804507861,90.9370387662026,88.6200698838728
98,1992-08-13 10:37:07+00:00,25.0946968673252,27.0228032970167,-8.12351495005775,-15.8085836786834,-3.51053817118248,19.2129497739815,47.2394007307537,105.204057315512,,81.534168949686
99,1992-08-29 10:36:52+00:00,36.110222830316,,7.72930331439667,-8.08968161651548,-2.63602765745029,22.3211893221476,45.0440509002529,98.8623337358088,,78.956265102801
100,1992-09-14 10:36:38+00:00,65.2248775948637,,9.85961452502971,0.144831804175732,9.88677171971613,26.4582934254904,,106.109341894812,87.0084709605722,74.5831914146096
101,1992-09-30 10:36:17+00:00,,,,,,,,,,
102,1992-11-17 10:35:32+00:00,,,,-38.2161620797157,,-1.202492946735,,,58.4576357888307,55.0775113246489
103,1993-02-05 10:36:23+00:00,10.5811026125707,3.18073214157512,-19.6775950343271,-32.7233052398605,-19.7221012663608,4.19736570729673,39.2103204933986,,69.6384214443171,67.1692652975981
104,1993-02-21 10:36:28+00:00,59.1354685114397,26.8776229828034,4.7499783656045,,4.20817568790188,24.2690279950082,57.4430693827584,111.252116711488,,85.3961529569247
105,1993-03-09 10:36:40+00:00,,,,,-3.95098919511941,13.0761734508707,42.766548626983,107.750959222657,89.7516767209166,87.5476493211254
106,1993-04-10 10:36:48+00:00,,32.5042444433461,12.3198731444327,-9.85739650415087,-22.6419725538619,3.04257477075719,40.6311974636431,107.567155306998,90.981603576052,81.8875259420185
107,1993-05-28 10:37:02+00:00,-0.214944526037905,-2.50905199469799,-12.7853044403288,-32.0799862694492,-32.8515025682428,-2.27799904764986,39.5509161550956,,,73.6742394708115
108,1993-06-29 10:36:56+00:00,-2.98991602410209,-4.45560975073251,-24.267850497883,-36.3793279753779,-33.1248556111389,-4.40482439891228,37.9318324871495,88.9417423531959,,65.4430621538041
109,1993-07-15 10:36:55+00:00,2.970598541708,,-18.5237052317628,-32.4691614095077,-37.5832584165864,-0.753420899494365,39.0857885038617,,88.345468558273,83.6099876358681
110,1993-07-31 10:36:54+00:00,34.8996226210383,11.5707384461582,-3.98122171149889,-6.85696319899866,-11.9777172029841,21.0126157052093,50.8900242406732,97.879348787761,90.7489009218406,74.5185385922109
111,1993-08-16 10:36:55+00:00,,11.3807179429557,-4.66369940923283,-8.09946345766032,-5.96740766933469,7.70884041543512,48.8231007785414,85.9357314969569,77.1072217326291,62.2752158062204
112,1993-10-03 10:36:46+00:00,,,,,,,40.2491457318629,92.8623708639373,76.1031492977923,70.2518130745886
113,1993-10-19 10:36:40+00:00,32.2092621191173,38.8881171514366,14.9856709308916,0.472379780642416,-9.35072515214726,5.73894414156,39.3062314347575,107.839733181112,92.2076142511035,94.6774426053411
114,1993-11-04 10:36:34+00:00,-8.82369286346324,-3.52486955154737,-14.9575726175847,-49.7228280913152,,-27.1999732312552,9.3690698334687,67.9396040302982,55.7828323998813,54.2094174743208
115,1994-01-23 10:35:47+00:00,-0.909217722182484,2.65069613120694,-15.8964728155173,-33.4331713713784,-21.1646235928729,-8.24941992523727,33.8950907484962,77.0926081063132,71.8134383076114,66.5715214239379
116,1994-02-08 10:35:38+00:00,0.0188590055698838,3.95500817298668,-26.0091617709982,-38.9198183149288,-30.100986774902,-5.41654430877863,28.0972274958844,76.1029920268545,54.3390052687846,53.743830058912
117,1994-03-12 10:35:10+00:00,,,,-27.849778116019,,,,,,
118,1994-05-15 10:34:01+00:00,3.13450218513116,20.7873681984796,-10.9336734578262,-36.5883185997826,-35.51631693065,,16.3041278659581,75.9742154015146,59.0634532316466,62.104105125701
119,1994-05-31 10:33:45+00:00,25.9889983161088,33.1270622097939,-3.73983916049958,-21.3131023428962,-29.4232233276835,1.43276291793237,,,,
120,1994-06-16 10:33:25+00:00,18.1433525320924,30.103612859193,-6.10771833995753,-9.90976624144812,-24.925335484257,7.54876867704399,38.5723258882795,95.7477336984188,,84.3257913835026
121,1994-07-02 10:33:01+00:00,0.0672029932640354,2.46327349307493,-20.4394874052353,-35.9040423350431,-37.4295494740049,-1.94264063283961,21.0704411572581,,64.3823075277208,60.1083028302365
122,1994-08-19 10:31:44+00:00,1.49696234210176,14.7019461026465,-9.89893444872865,-31.2982735286074,-36.3896118438336,1.46292766788278,32.3808514205833,77.5798946440677,63.907311859283,63.9297130592768
123,1994-09-20 10:30:55+00:00,51.7809216406246,,,-13.7227476320924,-21.6429068671736,5.16444916508358,33.6780720209874,,,73.0773931007215
124,1994-11-23 10:28:49+00:00,16.4166555793996,16.8987772646216,-9.1412131353506,-31.9399051629104,-39.3948141419197,,29.6933918223611,78.5503570514967,68.086872024242,65.4161665466068
125,1994-12-25 10:27:49+00:00,16.3982275224075,14.2159287300724,-4.33609434507781,-31.054443086976,-36.1457422213503,-7.68846640947241,26.4317217456246,85.6335727159383,68.1613964994063,70.2725536184496
126,1995-01-10 10:27:16+00:00,-4.34784647865932,4.49442683738124,-17.2564579704708,-39.6624149369353,-39.2673755079461,-10.6433414960077,16.0812631956167,72.7623653222457,61.5195840224204,58.3057878811188
127,1995-02-11 10:26:01+00:00,-8.16806807679083,-13.3351806308639,-34.2169275599732,,,,,,,
128,1995-03-15 10:24:44+00:00,19.1188071808652,15.9145471387683,-9.36787512733694,-25.6564725439628,-26.9698151280492,-8.08874183007049,28.7156588067156,74.6044585555869,63.306344072674,63.1493521991548
129,1995-03-31 10:24:05+00:00,,,,,,14.8003353787249,48.7535064418161,97.5351565627247,84.8795123467569,84.4627392636593
130,1995-05-02 10:22:42+00:00,36.0231221111428,13.185764478213,,,,,,,,
131,1995-06-19 10:20:31+00:00,57.4407353757152,20.1541942060292,10.5763796409964,-16.9984882729482,-19.1927157541678,-3.51602190096461,38.8938174770472,,,77.9744040309572
132,1995-07-05 10:19:48+00:00,47.8124629709107,22.2840265653795,15.3553830739582,-16.9704245470932,-19.1057655362105,-0.423112041350552,36.626684302968,91.6732969785685,78.5083526243245,73.588927692563
133,1995-07-21 10:19:04+00:00,22.6679249825416,-2.12118472470947,1.62968398953511,-40.0526523650525,-40.1120577111014,-20.1805450740685,16.7354175101147,63.9998670771789,57.2704785242366,58.8731773419428
134,1995-08-22 10:17:36+00:00,,,,,,,,,,
135,1995-09-07 10:16:51+00:00,25.7131146807803,2.83635828378313,-3.89562907724022,-37.6743082152899,-39.755899078452,-18.3504601434387,11.3647508534179,61.8211247196137,50.1816868436501,
136,1995-09-23 10:16:03+00:00,54.8408554025939,,,-2.65075332905047,-3.56732104337437,13.270764696067,50.1950337234741,103.079150569184,,85.3158663828981
137,1995-11-26 10:14:19+00:00,,,,,,-26.0022758128958,9.8028475731351,64.5841486715545,51.1054283674957,54.6063754635775
138,1996-04-18 10:24:01+00:00,38.9105766381352,,,,,,,,55.2034632379733,39.9499915290241
139,1996-06-05 10:26:47+00:00,,,,,-19.6125494244586,-10.6662879372246,17.3675289464312,85.4669353904277,60.4191508194209,54.9726517313068
140,1996-07-23 10:29:20+00:00,,,,,,-8.2527366347557,26.9099678659157,,,63.3545289283493
141,1996-08-08 10:30:11+00:00,11.1214722955421,-16.4383019112532,,-53.8517771839119,-46.5088305182796,-22.2000319783936,6.90010459803221,87.6643677179514,62.3161676988035,54.7297876232669
142,1996-08-24 10:31:00+00:00,8.11723538805925,-19.7334872396625,-26.1040320155685,-56.3781809133448,-53.3886109219319,-34.1238133385123,5.57149156756829,84.8918161847848,56.7696859020221,49.6291935323577
143,1996-09-09 10:31:55+00:00,14.5892146001839,5.92099448969824,-13.2978570749375,-45.665597229412,-52.4553353390604,-27.1665092749736,-0.83727789844909,65.2196053522392,46.1369963448937,36.0685640054145
144,1996-10-11 10:33:37+00:00,24.8209861922304,18.7751447264728,1.20225753980362,-22.0772442636261,-41.2270274505035,-19.4543169814303,13.909394206385,83.1416270932791,63.4339922532801,57.1020010528555
145,1996-10-27 10:34:25+00:00,34.7475912387713,43.2318989246164,13.3866527655799,-11.7322835769269,-34.6456884747105,-32.1355062067023,7.97613658118713,73.8850525983714,54.3764275116321,52.4576839894202
146,1996-11-28 10:35:56+00:00,50.3600002531752,,,,-29.2805724925797,-19.0838356378585,18.9004817557639,77.3242248955121,64.2911414799075,55.4030021135583
147,1996-12-30 10:37:27+00:00,-29.699886330525,,,,,,,,42.6464046899383,22.5433306176953
148,1997-01-31 10:38:55+00:00,0.850400102715837,-12.7996210899066,-24.0809548880671,-50.3653943794396,-47.6380415215577,-26.1921662999132,5.27836379256549,77.0202481225065,55.5964713130765,48.3784765551263
149,1997-04-05 10:41:29+00:00,,32.7432283031589,7.7073775042956,-23.4178798173067,-37.8274398889119,-23.2201328567163,30.1780068074654,,,
150,1997-06-08 10:43:43+00:00,4.38282889576929,-2.38876372763213,-19.4169938669689,-35.8076206164114,,-25.4705936283756,12.8577970208352,82.6368009751895,56.1239827449114,56.8611019854176
151,1997-06-24 10:44:16+00:00,58.2051485397149,,,,,4.8207645785934,37.01261507646,,71.0341783553178,75.5573034143292
152,1997-07-10 10:44:49+00:00,,,,,,,33.6811570042153,,72.9374629923261,69.9658135004235
153,1997-07-26 10:45:22+00:00,8.157598681266,9.21267872811487,-9.1449222299936,-27.806996534531,-28.2606458275183,-20.1055011449245,29.5534145714854,88.7966526458918,75.6429878047881,80.772682837807
154,1997-08-11 10:45:53+00:00,13.857577751351,23.2740599438569,0.656795565050592,-20.9764503808154,-19.4910349815347,-12.9913504250398,35.8245429027976,89.2009333516773,78.4325115945103,83.2602083472361
155,1997-09-12 10:46:50+00:00,0.513751672152458,1.45637929408276,-23.117578636693,-31.7087461013749,-38.6273621479013,-21.6899206571672,18.5033938158455,74.6135526420617,58.1197790835006,68.2880144055226
156,1997-09-28 10:47:18+00:00,,,,,,,,,,
157,1997-10-14 10:47:43+00:00,2.80201123424966,-3.17521660390203,-14.2610950647197,-33.9888878471186,-37.6993126183325,,29.4955906503772,,68.0426809848003,73.280040803651
158,1997-10-30 10:48:10+00:00,2.22123168297856,6.77475565923564,-10.8580534222271,-30.7446939236263,-30.1477291938693,-11.5598499442818,23.2181391015245,87.1189654173957,67.8266140840213,63.9153903839111
159,1997-11-15 10:48:33+00:00,8.40794349602345,29.790382751302,,-16.8217493700757,-18.8829478755266,7.30144615705648,18.092173650644,97.7694894673234,84.2664566969464,66.4934675512809
