,dates,BARR_1,BARR_2,BARR_3,BARR_4,BARR_5,BARR_6,BARR_7,BARR_8,BARR_9,BARR_10
269,2004-12-04 10:59:36+00:00,221.6869491622984,230.76069388948616,238.16871782145822,241.03882111541805,292.04819400790484,153.11520839185496,140.39911131187108,157.39012196729954,168.25727463712948,181.94134435190216
270,2005-01-21 11:00:18+00:00,200.91085340293364,201.03106631045227,228.76787947006412,223.51639843119136,249.6403012640507,126.12997647443117,127.69268712692332,129.91458818075475,155.55514676189068,149.7960519309797
271,2005-02-06 11:00:31+00:00,199.46799428115906,201.5244262411315,,235.32224307223532,230.673916660896,139.68676508582394,125.13923777029066,162.62897528824521,130.02664242641123,
272,2005-03-01 11:07:05+00:00,251.75599604538124,257.27459595687276,256.3736656551663,280.5929110671449,331.38730544525566,,185.97255465193598,,196.76313561132827,
273,2005-03-17 11:07:16+00:00,,,,,,,,,,
274,2005-04-18 11:07:26+00:00,,,219.07319281720802,208.48525689846375,244.06094801962982,139.41110439551727,119.9391139430609,130.4922948772163,139.62781241601988,135.43532003973218
275,2005-04-27 11:01:18+00:00,238.9853631254205,249.3889197662717,270.42915750549764,,289.3681119725891,189.21883689755512,,180.92173884631706,176.1834770806511,191.63483630209578
276,2005-05-04 11:07:31+00:00,204.4528821532669,224.39760000062336,245.39826833700414,231.9293827940087,245.6698070538856,147.1900444321209,144.52572341641306,146.26112984902915,142.28739297538147,162.12854699298242
277,2005-05-05 11:03:43+00:00,196.7059760471077,219.82414610196855,237.29407869580075,,,,,,,
278,2005-06-05 11:07:45+00:00,,,,,,,,,,
279,2005-06-06 11:03:38+00:00,,,,,,,,,,
280,2005-06-30 11:01:43+00:00,222.55165649188672,233.25093630833655,251.35750011621806,261.6718203152659,286.9976088422753,160.9318777358132,174.1603731804189,166.04476816632183,163.60749801076958,187.15094894032495
281,2005-07-08 11:03:32+00:00,240.40155281933926,265.28615456171957,248.82868974067364,259.49542946326125,312.54028034366087,170.6252819184051,197.59445889063028,169.11730590225895,182.10246304837048,205.23216861367985
282,2005-07-16 11:01:53+00:00,,262.02766650468214,242.43209923598087,268.6151648396924,321.31765138353506,163.20195673387468,185.093175324691,165.55646912808908,,
283,2005-09-18 11:02:14+00:00,231.32787333515648,255.08510235831312,236.95981129666652,263.3454271960775,308.8742365063622,162.58230051539243,183.08820463274193,183.8939246253732,,
284,2005-10-04 11:02:11+00:00,233.1568268284571,259.4097065338424,243.58221364884804,268.9462724245638,322.4205144505973,161.96186677770459,187.66377202825788,163.8977790231246,184.09413112296926,210.15491873350567
285,2005-11-05 11:02:16+00:00,247.1708948055704,234.09394346365366,241.06480454201616,259.51961023520835,251.52046866947302,152.88734269893297,170.42836899940642,190.49987943744063,150.013200294313,177.79474687342838
286,2005-11-29 11:03:42+00:00,192.87185961686745,205.67982338072522,208.35091644511365,237.80358638499217,281.88139562200683,116.39162610942884,159.35630927171587,142.1837903546757,162.20413706203405,154.95597998692176
287,2005-12-15 11:03:44+00:00,215.11211011939102,225.3143062912235,232.24392492668517,246.77496524829314,285.5724332753295,160.62016086119868,160.10513320454294,161.0431664161116,170.7705205186794,212.96006292081185
288,2006-01-31 11:10:28+00:00,238.5393360710902,234.33277622284555,236.71058519428954,253.26500939594547,290.98747531583416,,,,,
289,2006-02-01 11:04:07+00:00,239.12172698687186,226.76771016875523,234.92901116046582,250.6711845990311,287.74629899941044,146.30862838022745,186.96794691696346,168.74527043492304,170.28549242257247,209.76558878855423
290,2006-03-04 11:11:12+00:00,224.95337431976228,208.79049295111258,247.54231138258098,246.69315174924594,252.77605797440128,140.2182156112941,160.10940013557737,147.40670505954253,174.01214262890724,
291,2006-05-23 11:12:29+00:00,199.54727195645197,219.27656477467883,219.7766773941234,,,,131.7536887471379,,,
292,2006-05-24 11:04:11+00:00,,,,230.36107924010142,,,,,,145.61753794931155
293,2006-06-01 11:06:28+00:00,238.18862219007036,267.82801950477494,261.8883005588941,269.7506052747229,312.09510582949736,171.70051068660445,175.92946571795318,175.6114022863676,181.51097551031833,199.79812536091347
294,2006-06-08 11:12:46+00:00,,,,,,,,,166.06946988930292,187.325932266015
295,2006-06-09 11:04:08+00:00,226.56567828576,252.74922010502462,246.44618596580858,257.70620954634313,,138.7598458285799,160.22485464495267,160.79507459709632,174.49018851437262,194.96870093523592
296,2006-08-04 11:07:25+00:00,216.4266158331671,247.2649893492469,235.20342184011554,259.25832345187524,,,,,,
297,2006-08-27 11:13:51+00:00,229.74546090138722,246.94850612969753,255.09532903756747,268.6999785769286,322.7537674076765,162.45515700600345,184.31342601423344,159.7116034301594,189.56504477912048,208.822276362364
298,2006-09-05 11:07:47+00:00,,,,,,,,,,
299,2006-10-23 11:08:21+00:00,199.04761133852506,220.41984875555778,259.08923510948796,234.65401719396164,262.62907723594316,130.62537189995044,137.032746322025,149.01405292352726,,
300,2006-10-31 11:03:51+00:00,195.92440338775629,227.3358418043382,242.69513086033967,229.13588638565403,244.76547974003506,126.93836480251754,119.05187296993618,127.58485961267988,,
301,2006-12-10 11:08:45+00:00,196.5362802029672,211.87541113664832,225.1003793760116,211.034002446432,234.08571808454445,158.7268574495153,147.72326316643054,143.0838067924441,135.70129147387536,173.79736984299475
302,2006-12-18 11:04:18+00:00,208.35624174595245,226.26111495861693,239.6673435591881,234.18186567552925,243.03538678869296,160.49777275825858,160.6504467421024,145.36324562184916,143.8225070361466,172.84775782681044
303,2007-01-27 11:09:03+00:00,224.47884840883677,232.11143486433605,238.9399983141061,227.3749276349539,265.541154988456,152.38632988538643,142.78830682699055,165.59718066955423,162.1799397949408,178.47897966378792
304,2007-02-28 11:09:06+00:00,177.22783082138713,210.66949647233236,,,,142.51135809633232,96.33835982893322,132.3729038896091,141.15525140856033,148.78739002291468
305,2007-03-08 11:04:38+00:00,,,,,,,,149.68726068237316,186.8925514444557,179.42308906443913
306,2007-03-16 11:09:04+00:00,195.8366017130653,230.406374154197,209.72562632640825,260.8602961291568,221.81349333977346,181.00619251346347,129.06359760418354,145.5279163686421,178.36195965409962,171.86808049488258
307,2007-03-24 11:04:39+00:00,191.0323660297135,252.291628136032,261.0553849035643,271.92195967698456,289.282874712033,187.40541819901264,134.73640155838143,171.73843849738975,174.85980615029962,200.9043443240796
308,2007-04-01 11:08:59+00:00,242.77813159033312,252.13229895741955,223.64328015856532,260.02083437288655,220.6217086689748,170.28756781359155,127.42531697715901,146.0608378675113,167.60066754617043,178.78016558420651
309,2007-04-17 11:08:53+00:00,267.42607568052165,269.26914697359507,246.88366540478097,261.8990186061488,231.67413726188659,167.1744274934888,143.15641497973456,154.38671769233045,,
310,2007-05-03 11:08:45+00:00,253.12585196339222,253.7889435821955,248.06240131526667,258.79047926967496,222.1836582197533,167.43360411416307,144.4855555107784,140.80275501993992,190.33176101678794,172.18837714437439
311,2007-05-19 11:08:35+00:00,275.4307823453349,260.7191030200653,254.0597228019965,270.17001592666537,,,,157.60019865536273,190.76666106564437,183.05377806508855
312,2007-06-20 11:08:05+00:00,276.7545305834618,247.90037515284686,248.63610570184375,255.46715206590326,249.92233191295645,163.6328642193805,161.91708696755563,142.7728628959975,210.41316807443945,172.064124837166
313,2007-07-06 11:07:52+00:00,,,,,,,,,,
314,2007-07-29 11:13:50+00:00,,240.64740367154155,259.6968964903251,,,,,,,
315,2007-07-30 11:04:15+00:00,269.8605090514168,244.78100903297965,249.23335351643934,,,163.12169018079743,150.31157941903135,,,181.92162711632963
316,2007-08-07 11:07:33+00:00,248.67956562251658,,,,,,,,,
317,2007-08-23 11:07:23+00:00,,,231.23065368890965,251.76707046299526,,,,,,
318,2007-08-30 11:13:28+00:00,264.8939939678029,262.0101155254251,292.3508340387476,267.96371472675287,293.4457332919734,160.56372639394564,158.7532668985088,161.81357305387564,233.32983708716532,181.8153187201645
319,2007-08-31 11:04:02+00:00,277.0075858517084,273.59093894865805,308.88314420391913,312.16922997958545,309.1409383152828,176.65868004489647,165.69337815122896,173.20010707816508,247.00950560179447,196.68419604414456
320,2007-09-15 11:13:23+00:00,260.80066432363236,261.5702654155474,280.0516520007155,274.9534233703363,289.66323154637615,154.64032757235958,145.48130152465424,162.00995190662627,223.3015610978638,181.81395496500738
321,2007-09-24 11:07:08+00:00,230.57638142541276,213.3926716354509,254.38429780166348,235.38196055150084,263.93278663220167,123.11086495667477,,,,
322,2007-11-03 11:04:07+00:00,233.92923415921686,224.26099551490353,266.23251397532283,293.0635312643248,305.45438145657465,115.05286228835507,134.89788872397742,165.53168067763258,172.72858193926479,167.49303724081506
323,2007-12-21 11:04:26+00:00,205.64045899713943,199.75689294563313,242.04641214156425,272.31884171490606,248.81558971772887,79.5703679997577,80.56624109842132,104.25723218925057,106.28766603380365,122.56020486859344
324,2008-01-22 11:04:28+00:00,204.4724562805122,235.1116744194494,251.45894116175435,277.793682856498,301.040311106696,160.23478066876893,117.3950692992768,153.14143621772837,158.4053776587002,178.23649779757858
325,2008-02-07 11:04:25+00:00,183.44449039507086,262.30779246961725,238.32265318728247,280.74759652354237,293.6056678816015,141.4222970719884,122.78552558666449,141.89110143272265,145.2336176280076,165.58655289902575
326,2008-04-03 11:03:42+00:00,200.82454650474278,249.32063990995545,225.43701943518815,249.3082032506361,303.57305782211165,144.5963568850201,92.83815585581415,136.8392026374932,157.57208535934078,162.68468534415987
327,2008-07-08 11:01:09+00:00,245.2172788236455,243.69861353412756,272.1331966169771,278.4430857045934,316.2917809239235,171.24101425970966,132.28391899186852,148.78278357249582,161.7567254094665,178.66340834795938
328,2008-07-16 11:03:30+00:00,248.4273897389237,,,,315.79520467700013,167.6965840928795,130.60844583947892,,,
329,2008-08-09 11:00:12+00:00,244.76860258691198,,,,310.0598925295007,162.75958832368622,137.73274309892633,127.26138892463192,164.0377097066921,166.7761700815776
330,2008-08-25 10:59:46+00:00,,,,,,,,,,
331,2008-09-26 10:58:50+00:00,232.75002237751622,222.02247444027998,252.81416966089404,276.4165169410435,313.8164351267138,153.46784110023907,148.57015249253635,124.44730844086564,159.80909675218408,175.42693005171378
332,2008-10-20 11:02:53+00:00,237.00246350275347,226.49947724621626,255.6522189768114,283.72446201235067,312.9455649276905,160.5152388755657,172.10039972357293,132.28213368752225,158.6130919264503,
333,2008-11-21 11:03:21+00:00,203.73387924654355,204.7735046532573,239.27659893743228,263.42376518469814,302.89577874364767,126.49995799676277,146.08378704050796,108.68053984661998,135.16034636182064,151.185175353741
334,2008-12-23 11:03:40+00:00,197.2115582641037,217.88463430122965,223.13784189296388,259.9813491090847,277.65072271966073,90.11517362377161,116.89791556540231,89.89032087479502,123.72686583709185,123.4717403058286
335,2009-01-08 11:03:46+00:00,200.1516805453157,214.22878898094297,224.47631612048747,254.46516511132822,277.4154887252302,98.58404931455209,115.80689455159697,114.67458975627878,120.44441557955807,122.88675428733038
336,2009-01-24 11:03:51+00:00,169.2675716765151,,,210.6148302476719,211.51471318827186,85.51586762250227,80.40458081012156,92.32444821000553,104.89969372296092,106.47727720118739
337,2009-02-16 11:10:13+00:00,217.49140205251894,235.97930144455805,271.4302313104609,265.19110451373393,288.22733640989713,133.21005515076882,138.11543659185313,195.0893352418047,,159.6741694234504
338,2009-02-24 11:06:24+00:00,198.5590261746772,231.46345461787814,266.9633938833983,258.12239707079453,270.1896459736534,129.15279544530972,126.88438076274443,184.04026726357904,142.14710992635838,159.41156598723467
339,2009-02-25 11:04:07+00:00,209.36143852178247,241.83854456370807,278.43409891181733,265.4435389355657,285.15019177628153,129.0738706580094,142.20715616891232,198.2451187942953,133.60823068765023,164.59082317404958
340,2009-03-12 11:06:46+00:00,218.6206315749604,257.45924653853746,260.63424299471654,271.2274709515239,287.15701354363546,153.99984755756893,118.69893924317947,211.280317883076,150.7379069060596,162.42055101206137
341,2009-03-13 11:04:15+00:00,226.47306672423395,249.87067391052665,263.5396113764984,272.7495750084761,296.93179222287483,145.55834894144309,124.99037805688518,181.93856763373475,156.0361368577298,156.00283812741725
342,2009-03-28 11:07:07+00:00,224.6852898380257,241.22524083123582,272.40807332095017,257.19812083113607,288.4188876045142,176.35441701940186,114.85209805248806,171.26236152652376,153.58135963979893,161.49470414023085
343,2009-03-29 11:04:22+00:00,232.98480790804138,252.4826930222941,275.4203117089621,269.8457303508609,287.2790571253169,155.57940905516872,109.96708707401848,177.45425026849276,143.72441710134268,151.7370705866525
344,2009-05-15 11:08:04+00:00,203.93815281427567,,,,,,113.11367023738731,157.25485278721357,,
345,2009-05-31 11:08:20+00:00,214.85132124026643,,,,,125.88007401685945,109.55219650873964,,126.57420519972017,159.71880244000545
346,2009-06-17 11:04:32+00:00,201.07622477657046,236.35008704028363,239.04475597765915,,,128.67560205839027,122.5334505564192,,,155.5562832467155
347,2009-06-25 11:02:37+00:00,218.8674572550643,245.9002234770111,257.5825169725298,275.12488796132794,315.3115762183145,157.51731925776826,149.24804009091298,147.48435646174147,152.56535299507308,195.4177140002514
348,2009-08-03 11:09:26+00:00,221.73328354623638,223.82466235473353,242.87174144172096,250.68012671258364,283.4625213244401,136.01939200140862,121.33409800803852,134.51664863059872,144.61380634469475,150.34166811742938
349,2009-08-11 11:10:28+00:00,240.63860045377658,,266.266716657964,310.4025129806736,320.075962544654,,154.7575647693765,,166.3664929205388,210.520302866651
350,2009-08-12 11:03:22+00:00,230.0039546357175,250.47629891385412,256.2711600268559,268.22275779213095,312.7482469243404,155.60133807592362,144.9376543261711,160.59332612703167,158.62964833174226,164.51255111817284
351,2009-08-19 11:09:40+00:00,211.6963842869155,237.91892086883018,,,,,126.60201663984424,138.96163754971613,143.3599096331369,152.1252897549357
352,2009-08-20 11:04:17+00:00,226.27469658075447,236.9293338349886,252.17475000410334,265.9889583820601,312.96289018445873,141.74368735333573,144.3391783226799,137.53687240355669,156.86990418006633,153.0602108664518
353,2009-08-27 11:10:28+00:00,,,,,,,,,,
354,2009-08-28 11:03:38+00:00,213.67247824467984,229.34141911001097,237.8359785564629,260.5008782120278,287.97418974983316,123.90742307542982,118.24565084958975,127.0271447065428,140.39309137594142,146.1741671143322
355,2009-09-04 11:09:55+00:00,218.6099057517425,234.27278747916185,254.6071648456733,261.99050891286237,296.3719018931332,120.98978049439407,128.78674724659498,142.4360520340601,139.85185725297933,149.21788834903822
356,2009-09-05 11:04:17+00:00,228.31456118367868,245.77032477615302,270.4601699886348,,,135.32787299266107,138.1644159606068,148.58919330803053,133.61897597124212,169.30409108827848
357,2009-09-20 11:10:07+00:00,217.05808611114878,247.86077087459267,274.4341449490209,288.0966132107178,294.6920373661783,155.39004065648282,131.87780978900045,142.9864955475236,133.92822887903293,174.56824788146344
358,2009-09-21 11:04:15+00:00,230.0714415094862,242.96673319596712,270.62693524643856,275.8125886216014,323.07277416053523,150.4375016689155,134.53879985426744,157.29481029608064,146.41022448966243,183.33603468285878
359,2009-10-14 11:10:25+00:00,214.41022728896036,240.483828336886,258.3825866644604,277.7470141782837,301.0703746617426,,,,147.73270536028693,
360,2009-10-15 11:04:13+00:00,205.7126713328083,234.2060879331384,251.86526309265918,270.570875531562,294.12089431101504,129.1121924678605,128.70847762680177,124.21058226752317,134.1757903453622,153.74367385373992
361,2009-11-24 11:04:50+00:00,188.12000619221072,203.103515896477,234.60092202541446,238.23247964496403,238.96044141146928,111.06825298765415,100.57955944945232,104.32108697934731,134.56660155355524,129.42045440076558
362,2009-12-02 11:04:37+00:00,194.76994898122717,212.63750496751965,243.20887086306232,256.91196304514744,253.60722420608914,111.96499229275832,125.22942209918222,118.1183780960649,133.01995365538062,137.29119542387733
363,2010-01-26 11:11:08+00:00,,,,,,,,,,
364,2010-01-27 11:05:48+00:00,205.32273373195517,222.93595256952875,222.1544508563863,258.3887180887938,225.2737580490239,112.29686631159973,146.0018570073358,116.51219391788727,132.76789278018123,168.5075128392375
365,2010-02-11 11:11:12+00:00,,,,,,,,,,
366,2010-02-20 11:05:02+00:00,210.3399158429624,233.62084674790583,246.2061206692898,263.00146419177264,234.13223051859916,121.35951317344475,152.07938828018735,141.325383658427,148.64532230308586,157.59019294089273
367,2010-04-25 11:04:57+00:00,,,223.1573497700637,255.34704445113408,229.3686607118117,,,,,154.3032343143022
368,2010-05-03 11:06:17+00:00,230.70471667446907,251.63841464051586,256.4387377720328,267.4979074923187,239.70670764616884,149.27303391986388,152.5324458660541,153.67008541345973,160.40668720401132,188.9404473199648
369,2010-05-11 11:04:55+00:00,182.87084879491496,206.40340740341492,228.32360340954938,267.01472892657944,,122.93904996793242,125.89261781415632,126.51402160931679,137.79489509519388,155.93484432435054
370,2010-05-18 11:11:04+00:00,,,,,,,,,,
371,2010-05-19 11:06:13+00:00,232.24159569742653,244.98147284184986,259.0403570721469,264.5676012481862,261.7405540738622,151.40203810873268,149.4973399138393,149.40006188290153,171.94700808416496,177.66484171222623
372,2010-06-03 11:10:59+00:00,,,,,,,,,,
373,2010-06-20 11:06:16+00:00,202.8228082265669,231.02791274499748,215.06917631402945,246.03538656785372,240.8849875377058,133.46853590411519,126.97860557016097,138.38792952002697,137.46056487681972,
374,2010-07-05 11:10:50+00:00,,,,,,124.15865707509883,149.57224127331932,,,
375,2010-07-06 11:06:19+00:00,,,,,,,,,,
376,2010-07-21 11:10:46+00:00,,,,,,,,,,
377,2010-07-22 11:06:20+00:00,215.8779822583114,216.72744570196556,228.99128226393844,245.01964218233508,261.221337594563,112.14889073348502,136.31453998346393,96.03935126970386,155.29256513497032,161.57427557534038
378,2010-07-30 11:04:32+00:00,,,,,,,,,,
379,2010-08-06 11:10:40+00:00,207.1479106261441,215.61831091238048,,,,,144.43431544622905,119.43711719165415,140.41862251644648,169.1239124433922
380,2010-08-14 11:12:31+00:00,268.24310504187963,236.96358941043283,294.31302296624096,285.06485721516503,322.9039306515445,138.76828453479786,195.37610980990416,139.80059915641138,181.1689986974231,200.22270036813023
381,2010-10-17 11:12:42+00:00,227.25600274295533,,232.30287149455125,,259.93264449228826,,139.80898940949942,,152.88942371875345,154.4320002360474
382,2010-10-18 11:04:02+00:00,218.30345070549055,219.85612765988702,216.18533193469904,266.33961223591655,264.20124747687413,126.23900485031598,129.92185407342996,130.31116626897307,153.31712169636188,163.5972510264629
383,2010-10-26 11:06:36+00:00,247.0800153449423,236.8244481405078,272.5643649332645,292.91791205922203,274.68270830608026,128.90586423728786,145.99082509415067,142.64248557385454,191.41314132230957,194.41386956373216
384,2010-11-10 11:10:04+00:00,,,,236.22531951272862,,114.00796305289933,,,,
385,2010-12-13 11:07:07+00:00,214.33490132932417,239.4112267598993,234.8765572369343,257.69739838904775,250.61665187933556,119.6793323969585,126.96005856701808,135.90249002332035,157.44976720684372,154.37444682201885
386,2011-03-02 11:10:15+00:00,,,,,,62.49996390933778,92.59013903342513,98.55964969858037,109.89267937521753,
387,2011-03-10 11:13:51+00:00,271.58505056382035,237.04353619256202,318.46352223770896,252.15986315530313,321.349531980323,128.33284024389621,195.49781170259973,162.48504291444146,267.036264198621,186.4657073312128
388,2011-03-18 11:10:09+00:00,193.41851205002598,217.79342921401786,,,270.03512174546916,,110.8064112471996,,123.8925869101711,
389,2011-03-19 11:07:40+00:00,223.19916103602617,221.98403456407303,249.7602252696755,239.53204108102068,293.09581954185836,103.15726983106319,144.21360967742746,141.70322357408457,145.542239024221,158.95585356811216
390,2011-04-04 11:07:44+00:00,232.7082469439658,230.99087677824096,259.9862278889826,249.5394167628004,293.9492625389933,149.2991117890864,153.8078148891741,146.56462209368922,148.7098447048568,165.5707363693102
391,2011-04-11 11:13:55+00:00,276.39121541172165,229.4606016235295,361.3761800227107,246.6791151802359,374.03975710261756,118.95348817611294,198.59391200914996,150.11745871854802,260.11097617563155,168.91200829028134
392,2011-04-12 11:03:53+00:00,,,,,,,,,,
393,2011-04-28 11:03:45+00:00,227.0203249698276,216.0095667562924,244.3030203446302,237.12602096556148,271.8055266134719,113.73410405273161,138.0806727445465,,,145.33510338448005
394,2011-05-14 11:03:41+00:00,218.93168325459953,200.3275131963763,,222.14241395007087,256.5027300320724,92.3776612148811,120.95362325403495,127.65456688052883,113.10952388511191,136.8200339748361
395,2011-05-30 11:03:36+00:00,238.80295725820793,221.9964179392643,,244.36771276710863,293.33452874349285,94.45761416484402,138.29259327236582,140.263230987356,165.9041844302759,166.77602911744057
396,2011-07-25 11:07:36+00:00,,,,,,,,,,181.12607097845677
397,2011-08-09 11:09:11+00:00,,,,,,,,,,
398,2011-08-10 11:07:31+00:00,,,,,,,,,,
399,2011-08-17 11:13:42+00:00,241.72239615318287,268.4750247882106,250.04284678938944,300.6734724818159,273.82227616492185,136.51400155436093,161.04769850359617,183.75645636073455,178.6265652073277,243.7188080028739
400,2011-08-18 11:02:56+00:00,,,,,289.68090464304026,105.63960718775368,144.73599677619072,158.85539931666807,165.35520219247815,217.41361407315327
401,2011-09-03 11:02:47+00:00,250.6855555507702,219.1474772297984,245.70119574255048,266.0160199592081,313.84394199756423,90.86528267378665,124.8968933285639,140.45200949420365,144.61058886150778,196.27725513398957
402,2011-09-18 11:13:34+00:00,258.82661781558,232.97291929067376,274.00817867339913,290.48016243559164,328.88708089619706,88.74207120563739,133.50465686177282,144.64436778378604,,204.14528575732413
403,2011-09-19 11:02:33+00:00,246.12814243914352,212.7903546966847,256.4556688573546,266.7011916351467,314.5690152896659,,,127.56280941653075,136.4377075166429,187.18717137027505
404,2011-10-05 11:02:12+00:00,212.62734510735135,,,,,91.89944341402258,,,,
405,2011-10-12 11:08:20+00:00,238.22587431626113,213.36400428987963,252.46275864487552,277.1336067883224,310.7489350671865,98.20410889130979,115.99844485142117,130.23280276559672,146.61652392774045,177.65151221937737
406,2011-10-13 11:07:21+00:00,235.6341500132517,219.83912659350088,260.7635391487756,281.4734865068079,315.2071130440132,96.27506159681823,118.35515275771573,126.55368302360752,147.4999924773697,180.03207905944944
407,2011-10-20 11:13:37+00:00,242.7489321587753,247.6354210702347,281.68449626973586,355.9558878656178,267.47149176267453,127.48989447303882,,201.05025701285945,163.71171410936722,219.93262748147197
408,2011-10-28 11:08:11+00:00,,,230.45645021325194,,291.2907667477362,,116.12677903189719,,133.56692786002935,
409,2011-11-06 11:01:49+00:00,193.44695870669858,192.12689251765434,,243.6709625344074,249.00783970618215,67.33672880417545,74.7649674069215,103.29159945719518,98.67831678357324,128.9740096848285
410,2011-12-07 11:14:04+00:00,281.83672928083547,315.9492759893323,290.30086283130294,333.0314323902353,309.8172394069941,180.97249887807706,,,171.53134504432725,185.22109509327362
411,2012-01-24 11:14:17+00:00,268.5976548799956,228.4612670858752,272.7103392898657,302.45313535380365,317.2812100799198,115.1141333384002,139.5239425628552,139.50024651482823,169.04409270608693,187.4921829395475
412,2012-02-02 11:08:11+00:00,205.91029421799774,197.4261371096227,220.17521922129794,260.807206524243,262.2724522593001,79.47127909805806,87.0677976292489,97.56669320176037,120.20585078655412,155.09641782510022
413,2012-02-09 11:14:24+00:00,,297.3953690453168,,364.5607171781791,,,,207.69030565878558,,
414,2012-02-18 11:08:15+00:00,218.71194995800272,209.01446897867905,239.36940074534238,261.2898888146427,289.08682464476897,74.6813211878002,100.72256765002044,118.8685770453609,131.60030533809055,150.75331995004223
415,2012-03-05 11:08:13+00:00,213.65349929105045,194.6603397259483,234.98484964190274,256.41901884151304,274.5138121391934,62.41785288887164,92.91889709839568,104.82566802215149,129.1335780971356,151.80698189751982
416,2012-03-12 11:14:23+00:00,278.994346716886,251.00900141420163,356.9909132943262,306.16405297310996,382.1582656258481,116.63230969208561,207.1632511871802,158.03983422747146,274.02749133731743,189.2882501748851
417,2012-03-21 11:08:14+00:00,231.47622691127603,244.77139005734256,255.01914887993127,275.5308120685406,308.0427719660326,116.55277974431601,122.43375395520357,146.7087237976137,155.25095262599305,168.60842050683056
418,2012-03-28 11:14:25+00:00,,,,,,,,,,
419,2012-04-06 11:08:11+00:00,204.75133839156723,206.1047874573164,215.00353293827084,234.95385701211882,265.6917548911419,82.04954218664277,90.88500563737179,98.87444532314682,121.25665953536668,127.8506116311764
420,2012-06-25 11:08:36+00:00,239.4817562548351,242.49482674620148,241.47879227105932,278.4449782556601,303.93943171890544,125.80024272389771,126.96588039126306,135.07324524465963,166.97152418102385,168.4955566101192
421,2012-07-11 11:08:51+00:00,230.0733861699755,245.04740754982186,251.2054623850501,270.22469267122005,293.0772523401609,121.05389420252038,120.82898857706567,129.9284643116396,162.21250336594272,158.4640749079835
422,2012-08-19 11:15:28+00:00,236.51723308357947,,251.09738584915024,,305.39040042032275,,119.90294695867424,,159.11560781999165,159.5613749164792
423,2012-09-04 11:15:38+00:00,255.4128857460389,250.59395818378806,265.20369331590416,276.57122098273277,329.5656059658964,121.43798521721706,140.94187746598448,136.18898041837826,,206.13059156877085
424,2012-09-20 11:15:46+00:00,217.66337788213957,250.9369019461683,229.5891148332506,274.722743113378,299.71843189766906,138.10950544351724,117.77731932984038,149.09341273108586,146.19621619298636,183.02754554177181
425,2012-09-29 11:09:42+00:00,224.2563779245532,239.64250888877717,264.29844565061927,262.5413293601032,296.2148023334965,120.72886622801228,122.99296611583307,131.18967945103125,157.32126665033505,160.53071289555658
426,2012-12-02 11:10:05+00:00,208.96392234900947,226.18069466177312,245.4239822662172,259.1432735180179,297.2446493571964,107.04546930873578,115.11955383182537,103.91747372569532,144.4722562766045,139.27252192085962
427,2013-01-03 11:10:17+00:00,194.35491501917684,223.634711414937,218.7022944948173,267.995527305703,266.41343707303207,97.45041525022471,110.28043344993841,119.81092110985745,135.62972980330275,138.71516197086544
428,2013-04-16 11:16:16+00:00,227.73375835016367,,286.5796801112599,,267.1182595857725,,152.2588460157666,,181.63376241081835,
429,2013-04-17 11:15:55+00:00,193.56414302541793,231.48242334596355,264.69263633606045,233.17672469263363,239.67624827157206,103.42312836863799,124.73255672736079,112.99990327015541,135.4636868983917,149.2378875189168
430,2013-04-24 11:22:03+00:00,,,,,,,,,,
431,2013-04-25 11:10:01+00:00,,,,,,94.04811481579455,,,,
432,2013-05-02 11:16:12+00:00,198.29634062981157,241.6981763794497,236.66060847461765,301.56570758659734,263.52696248911394,,99.82635829655189,,136.88758603032693,
433,2013-05-11 11:09:59+00:00,229.04353354399032,238.80718502684257,258.61136651830196,279.18754675299874,261.25121254818686,108.68921508381823,109.92068236762611,132.0656108658234,141.0756869059905,175.13916719642148
434,2013-05-27 11:09:55+00:00,241.96114005314826,241.48084929491992,270.2917378547892,263.6640566916841,301.2757874319472,107.87082580189424,121.6474621590892,162.00023530803406,173.50737464980708,184.00909495334992
435,2013-06-03 11:16:00+00:00,,,,,,,,112.64731647998153,,127.16368905718113
436,2013-06-04 11:16:09+00:00,214.0074172744565,233.1121808883434,241.8492547670533,265.9274868894601,264.52779391576615,79.92662050933,114.33897517574232,149.40604511447043,142.17172496495198,184.02237901480993
437,2013-06-20 11:16:02+00:00,,,,233.57219394091874,264.3265575279748,86.45838990826287,114.3688738598587,114.18288092608117,131.88222900428198,150.93877766395377
438,2013-06-27 11:22:15+00:00,204.4698422501253,244.4076303882369,256.06054921042477,250.0063491032301,302.84477588689435,142.63901167895963,130.67242363412169,127.27568173478329,152.38027860286522,175.78929176923327
439,2013-06-28 11:09:40+00:00,210.64339069969535,244.18160457021057,,,,100.12224157655521,,,158.8974088366783,169.05332451636409
440,2013-07-06 11:16:06+00:00,,224.88852207500568,235.0244707691876,227.6021219478866,,88.19643347719338,109.84013906864195,,,
441,2013-07-22 11:16:04+00:00,,,,,,91.76678791671125,110.55776286242923,122.99637174888376,141.67232063816547,176.1147325393169
442,2013-07-29 11:22:17+00:00,201.45535791075835,226.21399908469402,249.15782065996473,240.05191709220725,300.26070499000303,96.65900378145449,112.2065015366521,117.96941592245324,140.54885662734966,162.35436521333153
443,2013-07-30 11:09:22+00:00,,224.02056127605528,259.4845789875685,232.58621368341846,,94.06670465396726,,,,
