,dates,CCFT_1,CCFT_2,CCFT_3,CCFT_4,CCFT_5,CCFT_6,CCFT_7,CCFT_8,CCFT_9,CCFT_10,CCFT_11,CCFT_12,CCFT_13,CCFT_14,CCFT_15,CCFT_16,CCFT_17,CCFT_18,CCFT_19,CCFT_20,CCFT_21,CCFT_22,CCFT_23,CCFT_24,CCFT_25,CCFT_26,CCFT_27,CCFT_28
10,1985-01-30 10:44:55+00:00,54.60514074252751,58.69052135089329,85.70082054911444,119.60063135339493,59.25163686941577,23.583892779412132,5.694944566579414,-0.6176899972274986,1.9022755661274824,38.56460491167559,94.6302512202335,52.84602321817738,1.4295984771845394,-7.4921901941079785,-35.59946575931295,-62.860010304736505,-50.87969570805187,-41.21795758381781,13.222096667830073,70.10818379915065,53.75358268180669,56.85180273884389,59.09507654806454,65.42863796394549,74.14216892502346,89.03749322179442,30.052826423997516,44.80262782474595
11,1985-05-22 10:44:38+00:00,,,,173.84917444513977,149.48719624869517,89.57787159351884,60.11499477692151,40.78218362821371,,,120.83693532893142,103.52944907329514,59.48414351644327,,21.236418926308804,-12.14151452749086,-8.420706170557757,4.430359325976108,51.9133189263742,108.25715723611822,,,89.01178218746654,,,,,
12,1985-06-07 10:44:37+00:00,74.5462391676875,92.10695060232503,116.035828661024,154.09663598438297,133.25835454141077,76.29210455443312,55.74789166068928,32.54392699562934,,,123.33019587710564,83.29203888176652,35.13416672434018,11.192139354289498,-10.951144177136843,-20.33450752612652,-19.28642666135202,5.978379381825041,41.56018575876791,93.05474225721457,,,,,,,,
13,1985-07-09 10:44:29+00:00,65.46139681032152,83.01923338093712,109.78843991258678,153.77683598081182,118.91625646524123,67.81561753603295,,34.0277802645276,,,,,40.03599276331363,0.993497408663361,-1.357977623762053,-23.17585868837426,-13.27437062667629,20.284074373390787,50.620202373940145,102.8549747489168,69.87429280648539,76.58661858200149,82.69108280158228,,,139.58239980117352,87.03342706443667,72.52227799211234
14,1985-08-26 10:44:03+00:00,54.61621915169576,77.67689047269482,103.72788773616142,128.93224362966941,95.9109459616418,45.13738598450378,37.48508443731197,22.79466430006783,,,94.28234818092503,77.77503319729611,29.033138529612415,1.3743015984186224,-20.010131663196724,-35.99988005865289,-24.121674062441926,-8.036609102916723,40.49504496450983,90.36104567297338,62.024973640381674,61.101404744653024,69.88552691212827,,,118.4546122959641,84.48737447591098,63.166044071083675
15,1985-09-27 10:43:40+00:00,74.11354435720256,93.26444104589505,126.27617553411716,144.5580150800613,112.4309218044046,59.644840577895934,40.360785246492874,32.21971125645882,,,103.16613456531064,82.27514442383261,42.62156525884858,,-2.036851356644625,,,-3.279593969715203,42.22499588635388,90.64057712921978,54.388705102523254,64.36863459965359,73.89656887599111,71.63317571022384,85.90778672944033,120.15232020956049,74.07500227361226,65.30390596343003
16,1985-10-29 10:43:18+00:00,77.34570825729242,69.95237793396804,105.98129057190965,122.58892423074803,84.78578578407169,32.02445875759163,15.072696705678846,5.757056055595369,10.516472733684466,35.94379534906902,,57.281976611010236,12.589968493062006,12.723123352554747,-17.368781673154285,-43.97136785852514,-46.464901419889316,-23.565452343902972,20.88104819681032,68.22907126066272,39.0101510102068,48.18304905212671,,56.08676956536656,72.53468917355141,,,
17,1985-11-14 10:43:03+00:00,120.19685576133737,113.50633399842619,157.5044870177419,172.21521740424666,127.10265781486939,71.46785874094745,58.543852237167336,62.03297920812371,,,127.3817556607973,97.41509211967868,40.04548920214897,,,,,-5.8856297951150855,39.3697641100506,100.41712795276314,75.23102421267566,80.8260190292471,86.34576033994236,95.03152391479438,104.68988038641052,136.45638458231065,86.52077941951723,77.54663148946466
18,1986-01-17 10:41:51+00:00,59.874473898831354,74.89180890360953,107.79219140163883,120.49415906414981,78.71623170159447,28.509336094929107,10.019713492060616,5.330918900478093,16.59892892733678,47.664866262278295,107.91385446836665,74.51539493555909,7.433359275356638,-3.855508941385053,-17.806425856930563,-32.218813370894985,-27.612251950228856,,21.181664349094433,69.82677969874146,54.58393791021179,50.60428696061155,,,81.94779362581434,,61.823761854782475,50.7118199026698
19,1986-03-22 10:40:27+00:00,59.110156278641426,68.4028850572978,91.78014732527592,109.98634000116908,71.53032894586195,29.79412123106643,-15.37733412729164,,-0.9330441987588509,,,61.24528814305575,-2.307251018393723,-11.81533982753901,-24.75412996855514,-52.92403107093744,-52.41797552316654,-26.971396330964705,18.02513339362037,75.70947330252446,57.33509557152054,54.84736898451351,,67.46553140403722,75.0656862036862,86.2246262451777,,
20,1986-10-16 10:34:04+00:00,44.20691146198061,76.6029987444154,95.83360957523584,128.10275553684218,81.94308706673145,33.693263392673124,13.32550410643562,1.0058830357359916,9.731169414785848,48.57087267930538,99.19243623966223,69.05940736987975,-2.4874622514655638,1.4085104747016683,-29.456168004952808,-47.76715423911889,-44.1378538151004,-23.05684065270372,17.796535642224683,74.03853454339516,48.415929965894854,,,66.81279949448867,84.83082096152756,107.31269647433838,55.12422064407704,50.71820672745607
21,1986-11-01 10:33:30+00:00,,,,,,,,,,,,,,6.552251815753545,-17.510889024392863,-43.77369946889709,-33.8117518904167,-8.836700150065976,25.556179809120568,,52.635873758276496,61.7814136948671,,78.06872469125581,,,74.05498022287944,65.33001010514246
22,1986-11-17 10:32:53+00:00,34.57618626835681,69.14126457846342,84.63420977674255,119.2019532887017,63.68365655276673,25.522800163817138,-0.7000679975862549,-9.106876404326208,2.4242463737966875,43.535692862653356,96.98505039981205,66.32747628367683,-3.1875099952497026,-7.716667606463991,-35.16279276778865,-53.067044062905325,-49.11832662841379,-28.32537968329673,12.713020363491424,63.50303258608161,46.96457135297316,52.943092718720855,,,74.77660986340909,85.01957606696752,31.25063681436112,30.528790161326974
23,1986-12-03 10:32:57+00:00,62.236617170711014,107.31676508244865,119.66269536161192,138.297647271202,85.43799288223133,52.233467263222245,34.09790960321202,24.891879535739164,,,127.77488127028874,81.4522634466057,15.284426981986208,8.345235051083003,-18.615524108360407,,-36.58027151858707,11.54020934664264,59.874160302455216,68.00443223415706,56.7440306396397,62.67646879040389,70.89303438652175,83.59491824174727,95.57404355689731,107.23962564210161,64.85600159529824,54.318275265446985
24,1986-12-19 10:33:26+00:00,23.434497941382563,68.03691900685814,89.60837629376613,117.18762700898198,35.40684125524807,26.034265212260017,-8.227872319339639,,-11.31900652472268,21.06423616912677,93.40956522970258,50.40330701908597,-4.373113804025839,-11.319855093038495,-42.84671819521919,-66.23464110911682,-69.51055781694262,-30.155365997766154,5.5963672492726015,61.59362168903106,49.69559412158524,52.894438018947795,,78.28830421341215,87.41040575943566,,,21.188438449542367
25,1987-01-20 10:34:22+00:00,44.09209365645677,91.08807359829575,100.27904685039556,130.55739913651888,83.90890648483986,57.876677118238476,29.752080142876082,3.8709299786217235,18.803362061668828,,127.9619177618612,94.91933171515157,6.456987946259147,-4.475968180823003,-26.404570332863223,-50.72362573326353,-48.20145024642199,-22.279920734434548,7.504748613271927,72.35028188903198,52.221199429070836,59.403806573502706,,80.63503784718323,,,58.017839313754365,55.30830205216833
26,1987-04-10 10:37:18+00:00,65.27055215204801,74.78862228673043,104.42517300563406,125.17089695307575,64.80731462663417,28.26123731803505,13.256980044086747,16.11359270987825,,,118.77248246749261,60.90405636205485,6.013158376016085,-12.68990223236655,-26.930581993588646,-47.23218341733957,,-7.525462442593932,21.519196808307566,86.99308682754237,77.80356586133504,68.7645180231702,67.71279964445102,,70.2682989360693,,58.76930011252035,69.0537179477378
27,1987-04-26 10:37:48+00:00,48.29601790907082,70.35967963964993,88.9970944871707,116.35361347979958,57.14853713412306,19.97705482486013,4.7274148184840445,-10.293451942510718,2.551940396812688,44.3933860181312,104.84566644784317,52.983213366080165,-5.596226552980636,-20.124942522870786,-41.31988395040803,-50.75026543385127,,-25.900998342621932,18.32338724913534,66.450576972839,55.9964289252312,55.06375648931685,56.88821396370608,66.43981991550606,75.96365488501337,,51.01532975185959,47.3760020740631
28,1987-05-28 10:38:40+00:00,85.41563478744527,93.12817390350125,129.32034176399566,149.89638002582245,83.64717239189025,87.7715190797773,62.16386171206585,60.95282103139857,,,,92.97378639540091,31.29669292682994,21.06886768338333,-9.253342551871265,-33.1264149645241,-35.02304243197102,-1.177570965859752,47.02058207303382,,89.89133645486648,74.79773225072707,83.1067560378774,85.1355047111401,98.03067865409385,121.095391936569,77.11792290845345,77.89857895659503
29,1987-06-13 10:39:02+00:00,96.49773510982988,92.14575961939991,130.86314785922622,,,,,,,,,94.91621154739376,46.97178257830406,,,,,,,,,,,81.9473412977727,,104.6850082302736,73.74026178886392,
30,1987-06-29 10:39:23+00:00,79.16376820124445,93.31805889927338,122.81096289867364,137.7290021180711,82.87729457985425,51.514600284662485,65.5320682083153,42.720877926705384,,,125.4940357379502,,47.67406068576339,15.635521668876661,-9.675787720364191,-36.58268889622232,-35.08962281695488,-2.4835077553445397,32.43083436219793,84.99351363691991,73.26703383244302,71.06456336357942,,,,,,
31,1987-07-15 10:39:41+00:00,82.12442826694034,94.91635334943477,154.44609359764274,177.84328706987782,139.21501880836598,87.6748087610469,61.07857040480491,52.36672913692783,,,128.18125528477387,98.5728320677994,53.87270237656933,25.663939569903555,5.551812625880965,-35.36580185665257,-26.89024139190905,-0.5994083275549419,,,,78.44538141461716,,75.49659517019022,100.21734835161269,117.74662951791018,84.25186834628371,68.84060422171194
32,1987-07-31 10:40:07+00:00,92.6242919793159,94.37516133241704,142.67399166983054,180.03571704941612,124.28597405813353,82.02024708868589,60.01772029722001,51.50751971796204,,,,,59.132815706569374,33.64482508648166,7.459522585289616,-27.1716455008287,-25.664313443078697,0.7030349564040314,42.45397112969178,94.00126381583998,88.56213166689747,80.29030708560569,80.01314848879849,81.36784461447263,,,85.55878638899136,74.71075501871282
33,1987-08-16 10:40:35+00:00,,72.74944608720082,120.38063115196348,127.3725147660062,82.67127447378279,48.20965517635008,40.356516339827365,35.52511539666045,,,115.00707646053081,,39.25495537747485,10.695604843577277,-20.222835142276885,-53.161531867880555,-38.40706144756097,-14.22937541980927,22.589984867745404,75.73348852055844,76.970303596531,65.9346790130567,,,80.39821107353733,,61.111337769800144,
34,1987-09-17 10:41:24+00:00,47.39505048758471,73.53039116722249,116.64109265929642,138.27497244869693,82.23983786641232,31.93374264551968,26.664351727147253,20.639325221124672,,,118.32013612616663,95.9293044761836,39.89510970907878,10.736722135101509,-31.477738525727798,-58.073112556188526,-47.17987793463781,-25.986921568190382,22.874264481332688,84.11200945095642,,84.32154394275173,70.34427795552146,,88.34526216616555,,82.00198102718035,74.60023611966444
35,1987-12-22 10:43:09+00:00,73.72207709545208,86.77088177732638,79.3103487091814,149.12083583325204,,,-0.19873047322421106,7.435098689608412,,,113.86744132496153,91.97772249749552,19.922252413005005,21.687954851539605,-9.10607155160236,-52.77058117592483,-28.597924512547433,-13.375929899883097,21.704189365633642,74.31374293124986,,,,,84.6620585083817,,57.71708614732127,51.59755699293331
36,1988-02-24 10:44:15+00:00,50.42593214599327,77.36844353847916,113.85501287077639,136.49179641733178,84.03974339844672,48.58918258920457,35.11809843814983,14.220754411790693,,41.4013851214866,98.45514006234735,78.17629015986282,15.233904112686764,30.936931904664092,-6.410620507211872,-19.1760661859722,-26.07570582476497,,,,,,,,,,,
37,1988-03-11 10:44:24+00:00,58.204394041870664,98.75649531989937,118.61713404754023,132.34763202105148,83.05170645825501,37.5693891760833,17.62754992970521,14.295112548167477,,44.12603680040858,100.4225037452371,76.31324331484517,15.49855115398671,27.50671138374184,14.361691924992055,-14.900197609590343,-9.692713388724258,5.069099194665739,31.86037186758299,89.34414307500425,61.956077914778646,63.849805043451795,74.80591378997352,,99.94155656947356,123.0835537296091,73.97799529226384,54.7635614884906
38,1988-03-27 10:44:32+00:00,43.371974630715414,73.86076179368752,96.9583330789537,118.78741134931926,68.49025791189379,31.34076230236186,12.403965271276066,5.791380701123339,2.7225237766234303,13.855137711417182,80.6055590017114,64.89500015273325,3.25879395085603,5.638251228262112,-7.7425670166708,-33.20508586323028,-30.885423006133273,-25.18031206897107,7.218109840170697,75.39065811857503,54.53978622168137,62.14801554553517,74.77157248572851,78.34084074517821,86.20702069118373,,73.76396498660642,54.22178355700156
39,1988-04-28 10:44:41+00:00,,82.55619295423546,101.89148232058827,,,,,17.782206108187438,16.361632394814812,,98.74432317434625,,23.453673629455963,9.650473584723887,-10.61292063005135,-43.04178556711993,-33.27092519865335,-21.202945689654506,21.064807191174054,75.3161521177922,63.15298404920647,55.35384715444965,,,87.53559573973412,119.7901952628311,,
40,1988-05-14 10:44:53+00:00,53.757113390258525,78.78090666030513,102.91461949976926,124.69324946995576,69.75765089682778,32.38055410200357,13.05319733907587,20.031321981450475,13.140470162219827,43.91181477937451,91.78140194955226,78.05360206104626,18.635347763703564,16.543065874409905,-6.740463507318924,-41.70597944540006,-33.518735765535475,-18.03092403094077,29.739140021984326,89.15247912835204,,77.37923382740944,84.469985626675,106.59651705384479,110.85239671798114,138.202635812484,80.18048677157698,
41,1988-08-02 10:45:15+00:00,100.02120643007984,,167.39841513844718,201.76643476524796,114.80969386000807,49.483773948302826,30.329829338935127,27.047954500628883,,,114.84001754575668,98.64079745956093,44.16811930511042,,,,-28.587241171135894,-12.897801033833574,34.063585667683505,,61.33435251035939,76.93004062241931,81.81097538821457,,102.73752137598494,135.07613642923693,95.48980226033764,79.18483627009049
42,1988-08-18 10:45:15+00:00,79.80940606026888,113.69051917383811,139.62050925608116,147.50042167667993,103.71701972561416,47.892583176442805,40.832060717522445,44.19253204501471,,,113.73895125980064,,40.13665353379515,,,,-17.606406324099613,-6.4719869120030005,48.10750347398762,99.79331184562216,73.1652711659888,94.80451545245218,97.95352465923325,105.50557787995857,124.23730721943711,140.0710340714935,99.18041185978534,81.23130973339426
43,1988-09-03 10:45:18+00:00,59.90774145393449,96.84788360583067,108.92393765140491,131.2980433545353,76.3826631462759,29.621992608804497,11.002856035994153,14.940007021492063,,,,73.70050211560671,16.30064144709749,27.236525479311787,1.9694558657082561,-26.847753089902216,-24.886711755324523,-17.07139953361309,33.03629311338027,81.70869765454097,71.77039846563797,79.4085822473551,88.47507346355468,92.25432832733915,95.40845568906295,,86.44474917372492,81.95896326867727
44,1988-09-19 10:45:13+00:00,69.76124146311727,103.61784719336895,121.27477389071115,144.1690772886491,91.37546574299554,43.74866154496668,24.437779308779803,17.627663201840353,,,101.51494830332564,,,,23.301244288002046,-15.435129709936092,-20.31354376421515,-6.098452670745027,51.48780370303723,,77.82501736733359,77.24913327568761,78.13078959564324,98.18957728692766,116.60806665268039,149.45935610030995,108.3415039643552,93.60099171213949
45,1988-10-05 10:45:09+00:00,42.943121022771486,81.98903629195149,101.80004082651598,128.36680844056843,75.33979591241,22.337879410774356,1.9772086392553678,6.627239944532806,,,91.65172458989676,68.30572666912579,18.171030628142326,19.429300898208993,-8.912246882836012,-40.14511938989624,-39.208166590467094,-27.027906704235402,37.054754362116135,89.17276033359602,57.598982437910834,66.34983411821169,68.02996606195502,,,,,
46,1988-10-21 10:45:02+00:00,36.725171713319604,72.60442646160578,95.13552684736302,117.7255605195403,68.91714948300996,20.405231898322796,-4.284907978493422,-5.203001632970459,10.637657212628849,42.717086766288396,79.7885908133284,56.01315729677104,5.483605743744643,13.135526297561675,-17.399537011538897,-49.41248701689601,-49.67484056485953,-42.530086995701424,14.943254483540965,71.97745437087124,55.33521083447043,66.66699018313332,,,75.11448418924135,,78.46903606025285,80.55604050807999
47,1988-12-08 10:44:57+00:00,87.43008465393982,115.40582295376961,121.1098747139781,185.84284689612383,125.35333822561904,43.792583857894826,38.06036221938095,11.22409977755896,,,126.98599456221106,98.09526038200768,45.25727014200148,,18.982240254352686,-10.567172522911864,-19.426166030241294,-7.636158577246112,33.74843161627216,91.04487150837934,63.39988196404432,74.74982806994318,71.21460411464854,92.43120406398008,113.55495650739581,,83.00177416718603,77.65192745989603
48,1989-04-15 10:43:35+00:00,36.79651299139546,67.9073873102686,,,,,,,,43.43574174657828,91.78538730287336,57.77488397565314,5.250399253794999,0.9500775687917149,-22.683040354555217,-39.47936922316626,-45.12573757778783,-22.7030064035189,20.054491000398645,75.49541142708753,57.74148088014468,66.47582552782433,,,76.91090554141104,104.99645377928569,61.438046637947885,53.117937202610975
49,1989-05-01 10:43:18+00:00,52.79127477708208,72.80037404079664,86.97443150960305,112.30098121417112,61.37899738087731,11.85504147190169,3.664075570298318,-8.121036364742473,-6.351630418705801,20.865946726219732,,55.21232445306083,11.818042075040253,13.663289897097656,-12.437880845666756,-39.35389011830184,-50.1571746861618,-26.733677166032642,18.253453994137548,,70.0727492084935,76.95677340384277,79.81354090964933,,85.43968394693955,,,
50,1989-05-17 10:42:58+00:00,65.33509815673912,89.41834843093118,96.30364424290258,120.80585228603181,63.96876376888972,18.72460328679199,6.0886477162258466,-1.7124377167668419,5.834680759912549,41.93778367729158,91.14054670429805,57.42631248842737,27.433503543126903,24.948963027720374,-6.089507161185132,-39.1205912853888,-43.084932484307586,-14.546873396199294,22.02912500709436,81.70626586010616,70.05266074885331,65.90507880075583,71.0206046410919,76.87567885159157,,,,
51,1989-06-02 10:42:47+00:00,,105.80045201932833,127.36839272296939,133.27461255224182,82.34029593888913,32.44898887212165,22.967070336940786,6.9021775966515495,2.846351289343195,,,,,,,,-37.46854848573467,,48.88779474987453,,,74.7737180794555,75.10721739484043,,,,79.95797600661618,77.48327160981964
52,1989-08-05 10:41:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1989-08-21 10:41:05+00:00,,,167.06009032478855,220.85624740435313,150.05012987456632,102.44514316754116,67.18811579232033,,,,147.96712713003762,112.05244039046248,62.40659093028276,,,,11.890307327888008,10.784125167549922,57.328719220347324,108.47267004759179,,,100.39943359885486,101.66734733461747,,,97.17175664982403,88.9454769194693
54,1989-09-06 10:40:44+00:00,102.50955973115173,109.72986703528869,145.59663689065263,189.88695791533178,122.04565031422365,68.20189394997558,,42.932018891049,,,135.79495761359837,107.4842248211234,,,,,-0.17573249563061277,20.06226023023971,62.26118513062984,116.84928433851249,91.26855179468208,100.88404198632557,93.07421620687157,97.28160199755176,109.42471010017266,137.06292589389045,89.3221760548851,88.68381838506048
55,1989-09-22 10:40:13+00:00,62.64082527066914,85.08865317556312,104.51764325306894,125.57463978414515,71.31049134039128,22.65868859585452,15.690755061803575,11.877680196703835,14.923807014133097,,101.20652665480638,69.65128484383261,20.475112819959296,23.087269373371605,3.6346858992976014,-22.63976391479128,-26.43486761576719,-14.051011954915761,25.934590283908467,78.42669350992114,54.846536561263356,71.5537746958502,,83.2930714215702,86.44083699649663,,,
56,1989-10-08 10:40:02+00:00,78.0255800517247,104.98508310122384,121.82705565573116,145.7909295348102,87.70340091521244,41.3783477707522,20.95620640870699,11.410311584096833,19.754715116517133,49.22322781411518,118.75240481450619,,44.79279542439734,42.634083326435245,19.211922966177195,-15.386756693070145,-17.33683390899895,-5.809258759044486,39.29274961310614,96.62976322883917,,,,,,,,
57,1989-11-09 10:38:59+00:00,49.444219310947474,78.18483710067692,104.35013392172073,126.4961509482912,70.4812383158824,17.20878492614655,,5.32697131800238,-2.1614983786610664,23.39825738300946,,59.05497575931197,12.281270113229045,14.477039597702204,-4.195778836225229,-28.313229643163695,-38.84987121185293,-20.317910470279806,21.757460823135737,87.25335374603821,64.60021800134757,62.41379549169838,,65.29491692760905,81.4125005657711,106.41748385522689,74.14012584431629,57.97059795120588
58,1990-01-28 10:36:35+00:00,47.087920541690025,64.1406672199171,92.19458380169033,110.21932379582567,50.10361389288094,3.830128041515654,-10.769681040397458,-9.070217723748005,-7.411961142704953,17.302245109845888,80.03070209185597,53.010443285790174,3.641952636424823,0.9196459760535407,-15.926125682905733,-42.49626353943583,-50.837517439431835,-21.43237000297657,13.743007527976586,73.58864860778415,54.512015491950805,67.14347816272277,57.165049353953805,67.49840070976003,80.65392767077992,104.04860927196992,59.555709706125874,65.41448168922602
59,1990-03-01 10:35:33+00:00,36.09900123598495,49.1010251666053,80.6497547425826,104.5044663204293,44.36240951159178,2.730319002426409,-14.689039500243064,-22.149459021896575,-18.967050735545094,8.977283953717826,79.68548539174023,,45.1552007831108,35.19010691824716,11.277152550694435,-23.31241153100813,-42.12071644092522,-12.230995287129902,14.20020960287652,75.2175022759298,56.296131937889896,66.71808964549808,70.05997769051359,65.75707872474564,81.3984129123459,92.22186898322944,35.30328108676371,19.54401480724343
60,1990-03-17 10:35:01+00:00,76.3466308310208,66.3534791848356,118.02744345603543,142.4574030654697,72.327950150813,30.916498166800444,5.1964452654464,4.075195608290921,-3.0813184642612472,27.979410392909113,109.99509094241498,95.912839072591,41.7442174439382,39.966247328836644,14.946159691957376,-14.61672991018408,-25.627802287249732,-6.389127335284001,29.732399039144738,90.22682982674546,,82.46581872286392,76.97504874680686,,88.25867840656069,104.2528326444134,51.89721813209449,56.295857097546175
61,1990-04-18 10:34:45+00:00,55.188107504071596,72.76279800167228,107.46267802571359,124.3736868796232,65.42153203189916,26.674764702925643,11.546625188697258,12.529382054708792,9.30911414764769,43.678873917047596,112.53802507856717,70.28536542155881,16.369359271355606,14.849933589912194,-5.606698395653535,-23.552433151757995,-25.767633774709253,-0.10366369670175142,35.64769968600758,,89.31178447982705,82.36387022961188,77.05096172561467,79.33091180898954,,108.50463199205402,58.30711736243241,58.29348129556262
62,1990-05-04 10:34:39+00:00,49.198096852584996,53.705291316385356,92.02165978720454,109.62110119786666,57.67092252146507,12.297087354955764,-12.789056961935565,2.850831974658674,-11.410671473854062,25.19816154710028,106.17885179040772,82.97406678177809,,15.774789010590451,,-18.993079228135198,-24.948019575292484,-23.03030211835996,33.591561733615876,90.55405853258164,,84.83221261866653,76.97156954308139,,99.25079699094682,,68.90635523471715,74.61362600934395
63,1990-06-05 10:34:42+00:00,55.33199972808839,64.62187730547194,102.69258004317689,124.0249641803913,68.2247355576041,30.942224592354414,1.883356867268454,7.1756210636554165,-2.2976353022689864,41.274406415083575,109.64746537149884,68.32649560928166,28.8404289790834,18.8865699275688,0.8518969915421363,-29.926135101740215,-29.778398265825466,-7.454298267904149,25.34256831122681,82.59308290594382,66.90357657510158,65.85747206462983,,65.92566251854115,83.89215977695204,,64.09546267226368,62.284073715987184
64,1990-07-07 10:34:38+00:00,94.00826843361435,80.31805650741563,126.91285916564473,131.72773847058085,73.89478034708148,42.37277043618728,29.400502683318813,24.64710306204729,,,119.90669865492461,78.21811789816988,30.38222284922069,26.61909683551515,17.45719473305378,-24.31478601506445,,-7.861410351726395,20.839929883770147,,62.45184849353914,63.987691515187876,71.21616269147042,76.88218981063476,,117.75579388185811,83.94519709220724,
65,1990-07-23 10:34:34+00:00,120.8146596171584,115.16317676264094,157.5154708181276,175.51970197919937,126.83659781829721,86.45768620164536,49.92130731672201,38.65317485604236,,,,93.35500160905177,40.923480857120346,44.99311825119908,23.46490342951909,-11.08857134873573,-13.833762626870223,0.9665107924986799,41.82949144886225,,76.78247842151448,81.42948683852937,75.00895651808844,79.69833816315318,,,84.86195421971566,83.67747853685219
66,1990-08-08 10:34:30+00:00,103.64928902263172,143.51038577905646,157.71261071496332,168.45070705469132,115.14031934209338,82.05313500868492,54.21552591847712,46.112211352522806,,,,,42.89556573697439,37.88423062114537,,-8.186341124333975,-6.912025825073542,8.701071279534258,49.91696422893537,103.85182785210253,86.72255198743859,,74.65960028315878,,,120.1565181020255,87.89041551703907,86.07222765237393
67,1990-08-24 10:34:24+00:00,,,,155.28534805895404,110.3095859842237,68.83505585395794,,28.01137321331168,,,129.60075148140135,,,,,,,,,96.49368774319444,,94.39550812525457,88.50757462694601,,,132.2580658297738,90.55006550305161,
