,dates,MCCO_1,MCCO_2,MCCO_3,MCCO_4,MCCO_5,MCCO_6,MCCO_7,MCCO_8,MCCO_9,MCCO_10
221,2002-10-20 11:02:17+00:00,119.05465115087911,120.94581167509992,153.99520163274198,181.1157618658903,198.40455485298313,224.37351089006177,286.58410216818856,271.4186075244497,282.9488991418554,292.92928885706357
222,2002-11-05 11:02:23+00:00,137.50976968576265,148.31120506946792,174.0679010747792,202.9213722685783,210.3174273242771,241.44003890785726,302.62947712387546,292.00774464486244,297.94846811824266,310.2327995639327
223,2002-11-21 11:02:38+00:00,,,162.36998178020127,190.44491371061935,200.86565798564442,229.74535953801026,280.71631271559545,,,289.5193087377
224,2002-12-07 11:02:46+00:00,159.52910872732906,159.25435513095027,183.9984576906044,208.5101821704208,231.31077170119266,255.13871539226983,313.45854375745637,302.0974537755571,310.42377520709204,316.6636130580813
225,2003-01-24 11:03:00+00:00,140.25460514718284,154.07361145787982,177.76053374892626,194.0662323147767,213.57925066813317,250.67267059860325,309.1172478682481,288.70143163442606,293.44341699005156,300.2004611570102
226,2003-02-09 11:03:10+00:00,146.17677847149847,148.9642719637037,173.6787913499259,197.0940088459925,208.13557718053326,242.37985526934412,296.75827367832073,285.74721295418857,287.98151233561094,299.3395007002514
227,2003-04-30 11:03:17+00:00,128.1314998322714,139.4912525076698,156.01928665771243,183.03653134701335,201.6881137587449,234.44859345854667,291.25302128216435,277.9648761563318,282.6597602931847,289.9357586299449
228,2003-06-25 10:50:33+00:00,136.60459085813594,153.19069007325993,165.14224286537302,189.30469503485315,208.55395223329106,247.68207993273154,292.39086031329913,287.8295518019606,288.00145266306004,301.9572057604713
229,2003-07-11 10:50:51+00:00,137.67736320804423,142.27356719880274,162.8189753393956,181.85585752128515,205.55094785950536,241.0123373899283,289.23398375525574,283.85267080384233,288.00009069766327,295.81631145656877
230,2003-07-27 10:51:09+00:00,,155.12940728434995,175.9818462141563,,,254.2873648633748,297.4676386233019,297.40902030249504,294.8945329968469,308.7885544403624
231,2003-08-04 11:02:54+00:00,142.46931832205132,146.48659864062728,174.38176757121659,191.30016065494397,237.65345795764767,248.32042513943907,270.6866241997452,287.6960818826675,290.5418204652945,308.99494538362507
232,2003-08-12 10:51:25+00:00,142.88307848168515,151.43987388855874,181.43107689914808,198.8106648677394,207.6686436879615,249.3926241094091,295.52635582906976,296.4320127149173,291.54418813875367,309.35705219458464
233,2003-09-13 10:52:00+00:00,144.2116108353939,161.02752608935873,181.4553684739496,199.78983302533865,218.53732419541902,248.5686037821182,239.11122127872733,,,
234,2003-10-23 11:02:51+00:00,138.68614176287457,143.26318011788263,193.2944702230924,193.2961396810308,190.92459601859713,247.6349983055954,293.00570276086535,309.2552609115979,291.7795363903058,301.9317361677922
235,2003-12-10 11:03:15+00:00,135.96402468149677,144.9766105360089,177.53319072987495,187.77281584977752,235.88982046853823,241.52309084937406,269.0635395840976,285.816006448796,285.87663749632566,312.31338343348955
236,2004-01-19 10:53:18+00:00,137.10815077092886,148.94372036702998,178.37507297292365,189.7255222167757,210.77767223774123,229.93753497831133,293.256457918833,289.4014832805792,277.7137539992765,302.9045246786253
237,2004-02-12 11:03:38+00:00,138.55729441894354,143.43453993006523,176.56590622291318,202.0209967539658,231.94181694910262,240.77744577092074,262.59562517428844,288.8913257395758,290.9475040444104,310.4865649738963
238,2004-03-15 11:03:46+00:00,118.52627508732638,144.18673288295884,164.5025420490179,196.47622333656028,201.49860089938971,265.9159027397881,285.8062676930863,263.5881866746954,286.18090516824356,298.69045789353055
239,2004-04-08 10:54:00+00:00,151.52363433934713,163.87749819758042,183.7460407533855,204.1420007102161,221.77879079360187,253.29699820318194,307.27384520014925,303.5134593463422,301.79101055315624,313.48781148872825
240,2004-04-24 10:54:28+00:00,154.4459096938354,158.79499839605688,181.44751285399238,209.69788285914842,223.50193776206652,253.82648245720065,307.6453283672912,306.4011688447031,306.2648574625409,314.60256460764435
241,2004-05-26 10:55:22+00:00,143.05585223748588,159.0477359333285,175.8799350663465,205.06168165986253,220.88940650369688,252.8414748852375,309.2674605391126,298.4267030301374,304.19144782449996,308.30794122503727
242,2004-06-11 10:55:50+00:00,142.23106254212888,144.48047423769873,175.4371782032182,197.7438386187881,205.17381647499874,247.7430251899592,293.4287317231035,291.1222593073901,286.92939180553697,299.80958950683674
243,2004-07-13 10:56:47+00:00,143.37493629491223,158.97729720568037,180.73101793815525,206.53537255540846,212.30379388866854,256.9838008647061,305.82573910812624,300.9958797475641,299.68798601561366,304.8318813104953
244,2004-07-21 11:03:27+00:00,,,,,,,,,,
245,2004-07-29 10:57:09+00:00,147.695546342767,158.07451021420846,179.42312998958056,204.37544882755302,200.97185408106287,,,321.7871785243396,300.64346685038356,306.4179077012978
246,2004-08-06 11:03:19+00:00,158.98173276668933,157.18930488464758,215.80501513358578,212.61510571916438,209.660703566708,258.49883562154776,310.78215898970643,320.0862009792139,303.0850756119969,309.989852066155
247,2004-08-14 10:57:30+00:00,150.51444895628524,155.91401154382,180.4766875058445,208.45857640054584,217.15764786523437,251.89408363922016,300.5599719822671,303.0626642736847,302.46649105043946,313.7564662104253
248,2004-08-30 10:57:56+00:00,155.46453555922744,172.02363185504888,190.15007137475232,212.30557604230842,226.56170471009727,254.8139098483186,310.0258412420084,306.597754754451,309.54480482335225,320.74499098876856
249,2004-09-23 11:03:07+00:00,148.75127537473605,157.09095848394435,198.30024622757603,203.62641923372718,196.78434163649194,256.10767809818964,283.2647953170269,308.64562838720826,298.5380241120712,313.68516784414817
250,2004-10-01 10:58:42+00:00,161.6831571591186,162.81027478456176,195.75418343038334,220.4544933760717,227.199084503115,268.4130146339983,309.83597021300875,312.0467730317365,315.97335524385534,325.57770788032803
251,2004-11-10 11:03:27+00:00,142.2405071528456,150.10030416776453,200.1172408912371,206.0057079211541,195.8229870901793,255.79439975495944,305.62372124841113,309.90049832080194,293.95811323586884,303.410621882119
252,2004-11-18 10:59:36+00:00,140.7948158024974,156.4911123164324,185.07093363009108,205.6348664857611,222.32822365203236,250.12312561604617,310.2809958876455,304.93430866145184,305.1217286117934,316.05016815840105
253,2004-12-04 11:00:00+00:00,147.2379140301503,157.3442299540817,172.01646332833928,204.90671412047206,210.96911931182817,256.67857860687246,307.9619858807673,296.83987252110836,301.6591329319434,309.04838035388457
254,2004-12-20 11:00:18+00:00,142.45666184700042,155.8733015739698,168.59872082766896,196.46791466540012,208.13458423640833,255.2512772040879,301.8644737727285,291.4593552801177,292.0020929303435,301.24727661247715
255,2005-01-05 11:00:30+00:00,140.23178818379233,157.05715627468766,170.02051839265079,198.41542794783754,211.24761818334446,252.59656807806817,304.97827376507144,294.29355548008346,297.65711758968945,309.0423867654421
256,2005-01-21 11:00:42+00:00,143.64692356865532,152.0858614820055,178.80060004146026,196.08583359703977,214.90826059808,247.83864379531803,307.30802985371133,297.3881369618381,296.72704629719135,312.22829453004954
257,2005-02-14 11:04:07+00:00,141.10073550353678,159.80862955755438,182.85748641553704,235.48293278976476,222.9379080710863,233.39741755286664,316.89316375231454,303.27992864953956,312.6592821081854,318.4402294341578
258,2005-03-02 11:04:12+00:00,148.2107284336922,177.67142770370634,186.02001889868552,187.5461699017659,223.14165695040992,257.75331275621215,346.7747696068791,303.6284907475381,297.79321993558654,318.7820385089839
259,2005-05-05 11:04:07+00:00,141.12722237967765,163.07140737672546,169.03839930833203,176.45922261678407,215.74161924016948,238.67382637110947,311.95066431273756,296.72257918173534,303.6104770000469,305.30504375354224
260,2005-05-13 11:01:47+00:00,146.824004678101,150.06450848624442,177.79045035205306,195.4241452920254,215.2256028103879,255.50936045143476,305.4280527944536,297.3260049073242,298.1499227561024,307.6703602317163
261,2005-06-06 11:04:02+00:00,145.85256554835863,185.0279654210256,186.77511654107803,185.14151410671155,222.11272980912125,252.27296932815815,336.1320110784154,296.96330177812564,287.1594623013601,309.6528487343618
262,2005-06-14 11:02:03+00:00,154.8811438419076,152.94775637548443,184.92637564756373,196.00651430972175,220.9340494667773,250.55942680603445,305.6039402241747,298.9722945531766,294.7159557725991,309.7400425497139
263,2005-07-16 11:02:17+00:00,142.13721806625526,153.33300793974928,178.23671216342262,199.29486779105423,212.0876385854579,255.41247521228672,306.5617091313661,297.67508718873864,302.7833375210837,305.1005913809888
264,2005-08-17 11:02:34+00:00,147.08665765457576,158.78482629758997,177.59402736458136,202.44970038950473,217.02135569265607,254.08894933886833,304.2526606066067,300.40373135504603,303.0588486064268,306.18163163866154
265,2005-08-25 11:03:46+00:00,165.5504944831814,161.43369161192658,157.5385753065308,,,276.57985662433623,312.46429266310275,279.5093204720189,308.43165532064256,311.93552696600864
266,2005-09-18 11:02:38+00:00,158.91650183208483,155.24640966175048,183.4230251289669,201.35843564339297,218.94474813607442,265.68511009009194,308.25223825324133,312.6016307100422,306.8812325123074,316.24106318821566
267,2005-10-28 11:03:49+00:00,120.37737754208639,97.78165876027424,155.75591547471657,165.55194363419866,196.03394635536444,228.26936461610893,305.78591145683873,272.84420508383107,262.08513481451195,280.74722987640575
268,2005-11-05 11:02:40+00:00,150.58864755644106,164.49167074610298,188.62165632468162,204.0511375308808,226.47777088911675,251.85987275666298,310.8095519900698,301.5763717691597,302.9269509198021,322.21021282189463
269,2005-11-29 11:04:05+00:00,116.5875195530781,107.23096279945511,,,,,,301.0763495461065,293.4479420813111,303.25814012154217
270,2005-12-15 11:04:08+00:00,138.9409010318578,161.58499039027797,185.54793326745602,218.23493086819772,219.8318752673863,234.71776656282952,310.59343908574135,291.2943511276619,301.878216129921,309.24095541270185
271,2006-02-01 11:04:31+00:00,,,,,,,,,,327.43359341239784
272,2006-03-13 11:05:36+00:00,143.50027598150018,155.20123997283582,186.5979319845619,203.00505174179216,223.3937671457227,249.30946771329695,311.5158561219895,310.489339848781,300.9377827436267,319.13934565357283
273,2006-04-30 11:06:25+00:00,152.32828113031127,159.83149788835465,188.693716924071,207.084185095475,225.0339695987223,262.26786730514107,322.8347636444038,309.8888178156199,305.04909941501194,320.9562841347572
274,2006-05-24 11:04:35+00:00,110.6021403984887,148.79999846553065,167.10616249217648,204.92765716296253,202.68602129966177,212.7227670983302,299.7474245336849,277.9385384668414,286.5469401353362,295.9276050317892
275,2006-06-09 11:04:32+00:00,134.3061446823093,,,185.6750517776652,217.8439361502383,240.1978593005437,323.6049518533432,287.3592637698839,281.93553128060165,298.40767988665425
276,2006-07-03 11:07:23+00:00,147.4581235903811,154.7529246575513,175.40961006628552,195.65450296898098,213.72427262297168,256.5564518142436,309.4628770604469,295.39396018822924,302.88728034834185,312.4017096227225
277,2006-07-19 11:07:37+00:00,145.0540777014184,147.54086399150074,172.48717496929532,194.04887004014648,211.10196578053262,254.79381815402576,305.2175835908333,295.7759954976084,293.3232132899194,304.936122171563
278,2006-08-04 11:07:49+00:00,148.40590843462206,154.7551651155244,178.72551347404226,207.31666754795765,217.10281611346812,254.06987664098216,307.1358470415504,296.51673850271595,299.44924845353603,313.38176918331203
279,2006-08-20 11:08:00+00:00,144.26664208217855,157.00209492723013,182.40034318693495,200.2790677518694,220.98441888823655,251.0115764626692,313.4147807849352,305.6303983491165,300.63963785442047,313.5956420328714
280,2006-09-05 11:08:11+00:00,,,173.47927279104772,190.351081774646,209.79898478600091,254.32311413045076,301.11441185467186,289.44876983965986,282.23084515126527,303.40369594938863
281,2006-10-23 11:08:45+00:00,128.30835730693855,126.53411308579882,151.70376754563415,181.86021889457717,179.39423137131996,220.39268747387862,258.8899209767371,,,
282,2006-12-10 11:09:09+00:00,152.81360080751904,159.63429018659554,189.5686464116632,208.03618345307314,224.28618701174682,252.8903772328668,311.20689534187227,307.3000480275449,308.3319586950796,315.8709200273328
283,2007-01-27 11:09:27+00:00,156.57077222106784,156.42242466132134,182.52915876490928,196.78728341061048,216.81724720919567,260.26702738725805,300.642255701621,298.2230501085387,302.62694006560963,310.0492844787162
284,2007-03-08 11:05:01+00:00,125.0561825145474,163.09278797662571,185.0416801879026,220.99902752762142,216.469537108209,224.2306067988787,313.93757304408405,296.946550231419,304.0315669697064,310.21987366160005
285,2007-03-16 11:09:28+00:00,147.3980320167662,156.6020409102147,176.4308641203362,204.27157118605749,219.44972174589438,246.3184516479764,306.07137241993564,295.9147080074098,300.2254421266506,307.801702952185
286,2007-04-17 11:09:17+00:00,149.08846758644924,164.48858382314302,182.24212739289953,207.1283690453269,211.81655273834934,255.28439203080586,304.0853412687224,300.37262921206667,300.05291263203037,310.3400231420928
287,2007-05-19 11:08:58+00:00,151.35673177417794,172.66637696311494,196.3564340020493,214.77111717006872,228.16247261971932,267.2434251487754,322.2880189934728,305.18537826561845,305.6238213028363,327.7768932789182
288,2007-06-20 11:08:29+00:00,159.43683560671778,154.82822718747718,182.32397389774337,201.7525120283511,219.30918263203364,253.81688626938043,307.7842748804185,303.3367024147017,296.5988998332973,311.8829440888418
289,2007-07-06 11:08:16+00:00,163.8920382582259,176.471057817134,188.5929740792077,220.36632604937517,222.21839025767082,267.70675443078125,311.853079555721,308.33670325375977,314.43385923487926,316.05398270831813
290,2007-07-22 11:08:07+00:00,155.21091481671266,161.19407066785405,187.91284080373998,219.89689264093983,221.9552884013277,262.53608285148385,309.19033952038706,308.78434930229173,313.1726823059646,317.6571761061286
291,2007-07-30 11:04:39+00:00,151.8430676326801,166.008490668864,204.00684281110242,211.36237498828643,211.38594233246633,260.17788141385086,317.02955516699683,316.4755532922112,303.32888579730485,308.8430944758479
292,2007-08-07 11:07:57+00:00,150.5163664278403,157.45466747470834,184.76056463657494,212.204958848991,210.65244443594224,252.36802348885078,304.4872406125511,306.6563378747238,302.44282820558135,311.6995756917762
293,2007-08-23 11:07:47+00:00,155.62092151712525,167.51386467614392,187.70675172064222,211.05842526304394,223.26682086777765,263.39786533976695,317.139734137706,312.2759854941697,304.5612814848653,318.76539579961633
294,2007-08-31 11:04:26+00:00,164.85025026763904,181.04605313671902,210.21550385862858,229.03768404883283,260.87727861470916,275.65477086947504,299.3153868417231,317.6130584081575,317.740553935306,334.2211128377961
295,2007-09-24 11:07:32+00:00,149.67558053953482,161.57534770694963,187.887544166773,207.4462825822156,217.4055970492504,259.5828663074715,311.87331098079267,305.90516956222564,308.90243694028993,316.4644480408459
296,2007-11-03 11:04:31+00:00,169.3720712960869,165.9478474635318,179.3053736725456,212.21010116642054,221.81030103529832,279.99580159573065,315.4409751116162,279.4324568584878,302.8584045315776,315.33911982205166
297,2008-01-22 11:04:51+00:00,141.16003875588683,162.3187412108592,180.20435733913482,195.45540855748732,216.33507555288844,247.4731500152657,282.74977259940226,298.98439820100816,297.7005899692288,309.6745757843325
298,2008-02-07 11:04:49+00:00,145.66645510662732,165.60898721767532,180.8268625533708,181.62757429402032,215.2745669859622,249.0839106899375,317.269908081769,300.3195350847548,308.29926614540847,311.946587020326
299,2008-04-19 11:03:43+00:00,123.47761180549534,129.31336195564523,149.46000907764278,168.87069828631047,193.51785159897236,228.05673445605527,276.97296252073306,274.63603100045884,275.7056461678443,284.98053689446175
300,2008-06-22 11:02:00+00:00,166.46313812749239,160.68925037234507,184.4407843054674,200.73774021431112,228.98517684957832,265.84540804906834,305.796229985203,308.54791022165216,299.48306432832476,316.61903812882053
301,2008-06-30 11:04:05+00:00,138.08191334549176,148.3039366317733,173.29951085602184,209.863414909701,206.36816479173496,225.40817254394204,300.58787262333055,281.6415122369161,298.7592510562644,304.34850189420445
302,2008-07-08 11:01:33+00:00,154.6197780127904,170.58909723480056,192.6546303094521,203.14912907165154,231.6749565760636,248.58821732251954,316.37540910482744,298.51404756298524,302.31139169752055,321.06945522047107
303,2008-07-24 11:01:05+00:00,,170.5998781353768,181.25770701043902,206.4009289357657,224.95945770051662,253.98339705367516,305.1341375028293,295.43848704248273,304.51677167738427,309.78839538611567
304,2008-08-09 11:00:36+00:00,153.83759044580393,162.26688580565946,186.0744158362462,204.83100846168492,230.08118472393377,251.03538002857744,310.3357114259824,294.01830740032904,309.2732616997962,314.93536468862044
305,2008-08-25 11:00:10+00:00,157.7296314140213,162.40412027583477,181.76772859507687,204.1777839077879,224.46276551545196,248.85333252150255,311.3700434600239,303.11843242948817,300.76026564146923,313.8204858780118
306,2008-09-10 10:59:43+00:00,148.1892323869478,147.6291321062102,170.61072158501636,192.5281261427363,206.65954333642378,240.14502543088398,295.813840440832,289.8807251193172,288.86467099292037,298.43975942779355
307,2008-09-26 10:59:14+00:00,153.96044604424088,154.23243187869312,176.3152574526759,205.80540210891257,215.26725414482075,252.00622995173626,302.28039609321206,297.7540413410255,299.99162914106216,309.79585033341283
308,2008-10-04 11:03:13+00:00,144.402008542035,158.05562400924939,187.58899825651963,221.4298408886455,233.19875188097677,232.5318105846335,312.3031143873747,290.73057689588586,302.01928859416694,316.55177328701626
309,2008-10-20 11:03:16+00:00,154.25815947454004,159.36818320656948,204.79225677762085,204.86001554783837,216.519543388011,257.5303602051489,296.4875109611182,302.6780983563067,304.78878274258847,307.1950322201326
310,2009-01-08 11:04:10+00:00,140.2986702098476,156.56552338407542,155.5771441798726,164.91225980743639,205.41728654654787,234.5599817121637,298.99625958497955,280.5958878915953,275.6578158425717,291.24459661950334
311,2009-02-25 11:04:31+00:00,142.13537413966677,167.83171750471348,180.73466595295565,189.89596319967725,215.1102249669635,254.42338369642698,336.2359815297648,299.4335970251277,285.46989483413546,304.28841512478584
312,2009-03-13 11:04:39+00:00,173.91550506395254,164.04505363811438,170.96924030234774,209.4664674618815,232.17551521675384,273.26421994176593,312.00356210428157,287.17026190042986,300.02976491632717,317.6110608368726
313,2009-03-29 11:04:46+00:00,151.57375760457705,146.7776214799211,185.51869496828348,206.26723634090263,242.25284579482437,257.3246289972849,276.5640143841198,299.4877482834318,300.5464712071861,308.4344588297125
314,2009-04-06 11:01:32+00:00,135.78000117349723,148.3829589844955,162.8594083961753,185.21319892951828,201.94842698797834,234.58158907248514,290.76606270464794,284.30620948448916,289.2031710272832,295.18217635262835
315,2009-04-22 11:01:50+00:00,144.07455814409255,155.6333769755213,169.95118265471092,190.17681416952115,211.48144129713182,247.56849314872505,304.24134317323694,293.35231131651744,293.7403323343881,302.55510717623963
316,2009-07-03 11:04:53+00:00,,,,,,,297.7890353776477,289.4618864716903,297.69553521630485,302.55879265349483
317,2009-07-11 11:03:17+00:00,152.91008029759797,168.17304690800015,188.92694625873548,213.65002511287096,229.61643160632178,260.3244095175964,311.6205318095371,307.74257666794944,312.2365390114962,322.59339580784354
318,2009-08-12 11:03:46+00:00,152.3656525139907,172.2844950452897,183.8355134773653,214.45504303079727,231.87657573683873,272.0435573710228,321.7545560889723,310.1002346665731,311.6243623287744,324.1096280306982
319,2009-08-20 11:04:41+00:00,136.35068879485578,168.494672451413,182.96543185445861,234.55401687539091,232.98107988833664,235.13762516593124,313.6785914374653,303.89696925516466,308.2380620156465,323.69908350447724
320,2009-08-28 11:04:02+00:00,143.11307932758703,159.52255259547948,171.9817094588853,205.73387142820548,214.6586861942088,254.32157533669414,310.60895263139605,301.20803276997754,303.9440480853915,310.4253848785193
321,2009-09-05 11:04:41+00:00,152.99939671093423,162.00350867768933,200.67657056646686,209.59297787542727,214.27291021836274,259.4784752114706,310.6061532059623,315.3589338660582,314.6013184241644,325.19668038650366
322,2009-09-21 11:04:39+00:00,159.26923827788008,182.62545503827795,213.191972852442,213.44443225489943,216.04535149019782,269.51237221027213,328.58440576500243,329.5791963259222,325.34340409305565,330.7667705323791
323,2009-10-15 11:04:37+00:00,139.41396394448117,149.40700894019923,158.63537236440294,189.11350100099423,210.79745970961613,244.43833218427136,303.3197416701752,293.0928328806706,290.2915027338374,298.91415368397253
324,2009-11-24 11:05:14+00:00,138.38652981828415,155.92734646588002,196.1806907807482,199.07418304073425,203.60896318146743,246.80750587260968,298.5152452937151,300.02021461620745,300.24303028004584,308.31581175053816
325,2009-12-10 11:05:25+00:00,126.47101371991144,134.502612027687,142.30396749362558,186.0109691762438,195.54293191236525,239.77245770056783,287.80044387222654,296.10854389672136,284.1400034906378,287.601694600108
326,2009-12-26 11:05:42+00:00,111.27492647496005,135.75123000989882,153.0866811377316,167.47411213688127,193.1004911133226,232.06530531096655,309.38150014183725,274.7331662410726,267.60421211347574,287.13556541200114
327,2010-01-27 11:06:12+00:00,138.8983423674077,155.15359434381742,181.9578000838198,211.04584778533388,221.6832613302995,231.28050682719618,302.73589380396027,285.0268284290182,300.235312049738,303.99469094539654
328,2010-02-20 11:05:26+00:00,118.74062678258771,,,227.8802690994989,210.54658880425904,249.820650530513,309.63463603433655,295.0791089856045,285.3678197083267,295.38188327805943
329,2010-04-01 11:06:43+00:00,147.85299326713917,151.28551278861806,185.66275695331424,221.74644551461586,215.1076340793266,199.69093549426566,,,308.3479689593296,316.972645009531
330,2010-04-25 11:05:21+00:00,137.51463254354604,134.18018969823603,162.40955498645593,183.92540968136828,196.74964562154085,243.25791068582765,284.89285299513523,287.4772582493635,281.7976002931654,298.10833824071915
331,2010-05-03 11:06:41+00:00,145.77251273233904,162.15980078959592,199.30394153327398,207.45340708044847,194.07388329967463,256.7668468679077,293.54377236935113,301.63384995282615,304.72733157717244,309.5137306638019
332,2010-05-11 11:05:19+00:00,131.86634591003627,136.67269107315474,158.25100547791166,187.57273450949913,199.42280662797793,240.001326384272,283.7032525181427,280.36908714927677,284.2016479635563,295.4795300219964
333,2010-05-19 11:06:37+00:00,140.41452894540492,155.79100996459744,186.87838378811077,205.54659042818184,216.9882751270703,273.22994079171593,308.30956219832444,290.29192794511164,304.3616227236893,315.6753182078327
334,2010-06-20 11:06:40+00:00,139.58164700055332,147.29824921517258,174.37570850697682,195.1176280187058,,,289.85018434994794,,,302.90396148697494
335,2010-06-28 11:05:05+00:00,150.73113265583834,158.89024811035662,177.9584381465187,199.44503522828649,209.70982014159188,254.28317907243812,305.9547804450748,295.81362223887953,301.62395805827725,306.87929044687235
336,2010-07-06 11:06:43+00:00,146.06054740313633,132.15555160013992,172.66640907248416,204.74926109350343,224.81506245922003,261.0792862186011,326.92413239305347,298.11459234460057,296.8588977266791,300.55230254620443
337,2010-07-22 11:06:44+00:00,134.09474983312447,135.31682759272354,173.8580631368714,201.49318101429975,206.84081935903325,229.00980444302866,293.66924826563945,284.42374510344564,289.9870235185189,302.92490609833163
338,2010-07-30 11:04:56+00:00,,,,,217.3924412759377,257.75408705168303,305.06655771018745,299.8214896753542,308.94164490588236,311.64408070091474
339,2010-10-02 11:04:35+00:00,144.10401462626987,145.64689513011817,170.02428251558337,189.99497207987318,209.80488668892346,252.77168589856177,295.01692831794816,286.62350205097096,286.52550098511813,297.4126865420455
340,2010-10-18 11:04:26+00:00,142.6777607917652,155.15246509432154,174.28933911979735,200.61836918483039,211.93430298444227,247.7972946387368,300.8891536600075,296.73363269415313,299.4345588671756,306.8355013876693
341,2010-10-26 11:07:00+00:00,148.3895075690117,164.05580888748094,187.5427408784493,208.74980397075882,221.99030115523738,273.3176008724266,311.42995673885673,289.4732723762162,301.89643823163857,314.57163940946134
342,2010-11-11 11:07:11+00:00,146.5269249381214,147.92194353729207,178.11785869486266,208.55191504752293,234.35039911479214,261.18446125271674,287.24839589308164,295.0935565322968,304.9256208345023,309.32898664621166
343,2011-03-19 11:08:04+00:00,164.59743189495634,146.2356419376821,161.79815666951185,193.50391258204726,214.13344854131114,284.4614833135927,313.86565383730493,288.16268223082307,299.93430111358816,308.6079076734769
344,2011-04-04 11:08:08+00:00,144.00069953276346,141.20503340126345,158.63266138048647,186.58006394512842,220.98192305187405,252.024604937091,314.68366551590714,306.31993737646485,297.4217501331499,305.6209797870995
345,2011-04-12 11:04:17+00:00,143.73366292159108,149.52179847345064,178.2916885599509,199.1118807687477,211.81052199917892,254.18184607452767,304.7790934902612,295.65430689390405,297.326496641316,311.71626581726804
346,2011-04-28 11:04:09+00:00,138.21182324034248,148.34157472946617,175.5809885299982,188.9964930479648,209.9105194244588,246.3981686741155,303.72029189326327,299.59215094489275,294.87835103579,311.2378499910045
347,2011-05-14 11:04:05+00:00,143.4554354558887,135.42759799794112,162.44384213547292,180.75856825604154,209.10659690415642,240.21507149613814,292.5618829896449,283.79402319495483,295.41733514871044,301.09520504264384
348,2011-06-15 11:03:50+00:00,144.76633493488646,144.12206564966027,174.06231157803305,201.33547572452733,218.80165919874474,252.40994840724568,305.448754375665,294.7325897572715,297.67721714060076,308.54156348409873
349,2011-07-25 11:08:00+00:00,153.90533447043686,168.67077833802006,178.31513395946388,185.10882757412392,220.17565390908794,257.1791403411431,330.11071046869597,303.88655032045915,300.9856543068479,309.0881519073048
350,2011-08-10 11:07:55+00:00,135.68428636096564,142.09801190008773,184.29664569398403,194.33165563967253,213.98238691131934,279.5556533435667,304.9441913150358,287.9524000193926,293.2743832515813,304.2168423546459
351,2011-09-03 11:03:10+00:00,155.61593027612702,154.40569596019566,182.98428869934114,204.68912414277366,222.14215968799823,255.29483453015095,308.71900645498545,308.86641034980664,304.85428535871347,315.7253611668215
352,2011-09-19 11:02:57+00:00,161.14093314224004,163.3312135487036,187.11697767992024,205.81432440181973,228.79866234611688,266.4656674550122,314.13107600700675,312.1770778433355,312.16897151009186,322.1737797644712
353,2011-10-05 11:02:36+00:00,147.29027844104718,146.70206676275825,174.8165434035933,200.6957965693113,220.3127118933747,254.60490280056672,307.0160159303156,304.2318728578117,300.66928878704704,312.4129831605301
354,2011-10-13 11:07:45+00:00,165.51499987870494,161.6301788355178,162.63987486346127,209.27353835080046,224.77746435533604,277.73646299457886,316.783933463244,285.17970569571094,306.76441305233413,311.7458280114058
355,2011-10-29 11:07:52+00:00,161.3461390343756,147.36566382228273,194.32109029368547,213.18483984878384,233.99892173201658,269.00063712780525,332.6924120562279,305.6960555314088,310.914184436552,317.95218147863307
356,2011-11-06 11:02:13+00:00,137.31963459013713,128.13585031228973,156.64301717661178,173.74481808465384,207.6527562482019,241.88312322926572,290.6769090471853,285.9220687165839,289.0156401310624,297.77210392512546
357,2012-02-02 11:08:35+00:00,140.04084273051245,159.99860732905512,192.33250852847274,202.3959811239502,201.43493552524998,249.78276550204225,279.78250809792036,291.93248446566145,295.1370863044991,306.66425610489773
358,2012-02-18 11:08:39+00:00,150.64709224489968,154.308348621312,154.00936221909325,200.544547253019,203.49056140157873,254.69256024575964,302.29517516406327,321.5589292718621,300.09556390628336,292.4449643646602
359,2012-03-05 11:08:37+00:00,143.21707044169065,146.810272852065,146.5028096336187,189.90555719692404,210.92978412664576,253.38507119035637,301.33332345918046,309.2639865694391,292.7676356817193,298.39635038774236
360,2012-03-21 11:08:38+00:00,179.69851745279453,164.91159472301462,163.17845131422837,207.47376336601366,230.5712174328429,281.1903893033203,314.2441264896691,293.66518523935326,313.0630901641117,323.0673625835
361,2012-07-11 11:09:15+00:00,,,,,,258.05494605696913,283.06446269905604,305.5707318647468,317.52779909826086,321.58115812720825
362,2012-09-13 11:09:56+00:00,144.55723651583827,163.18270543017417,195.60603959734848,205.48032522177064,207.418535498435,258.25167912111993,295.3252970720215,313.1814088116306,310.45051124812244,313.23033764495943
363,2012-09-29 11:10:06+00:00,151.94693033330412,145.17952864574468,184.5980079661743,204.80399590682566,237.15234646567677,257.1588636222569,286.5673553629422,300.086834990902,303.2825850059919,313.1263269863392
364,2012-10-15 11:10:15+00:00,144.32631599294922,169.79559834465374,180.05464213822268,185.63885165903872,217.6043348697153,257.17507598576236,337.7554252538373,305.84472861594463,294.0820241569237,310.0015213996669
365,2012-12-02 11:10:29+00:00,166.3319661655445,182.69367652863525,189.87695432148803,186.16767368728185,231.6606617294625,258.8827827080604,326.8888105987872,308.43496529678976,320.1704229821379,321.0936271905923
366,2013-01-03 11:10:41+00:00,163.82425599184867,158.05678024149637,191.13197853922185,216.5873760926209,253.08057980500467,261.7388994273314,288.0915602008032,310.01042369248614,310.15489471014405,318.1436048748425
