,dates,CCFT_1,CCFT_2,CCFT_3,CCFT_4,CCFT_5,CCFT_6,CCFT_7,CCFT_8,CCFT_9,CCFT_10
24,1986-12-19 10:33:26+00:00,89.6083762937661,117.187627008981,35.406841255248,26.03426521226,-8.22787231933963,,-11.3190065247226,21.0642361691267,93.4095652297025,50.4033070190859
25,1987-01-20 10:34:22+00:00,100.279046850395,130.557399136518,83.9089064848398,57.8766771182384,29.752080142876,3.87092997862172,18.8033620616688,,127.961917761861,94.9193317151515
26,1987-04-10 10:37:18+00:00,104.425173005634,125.170896953075,64.8073146266341,28.261237318035,13.2569800440867,16.1135927098782,,,118.772482467492,60.9040563620548
27,1987-04-26 10:37:48+00:00,88.9970944871707,116.353613479799,57.148537134123,19.9770548248601,4.72741481848404,-10.2934519425107,2.55194039681268,44.3933860181312,104.845666447843,52.9832133660801
28,1987-05-28 10:38:40+00:00,129.320341763995,149.896380025822,83.6471723918902,87.7715190797773,62.1638617120658,60.9528210313985,,,,92.9737863954009
29,1987-06-13 10:39:02+00:00,130.863147859226,,,,,,,,,94.9162115473937
30,1987-06-29 10:39:23+00:00,122.810962898673,137.729002118071,82.8772945798542,51.5146002846624,65.5320682083153,42.7208779267053,,,125.49403573795,
31,1987-07-15 10:39:41+00:00,154.446093597642,177.843287069877,139.215018808365,87.6748087610469,61.0785704048049,52.3667291369278,,,128.181255284773,98.5728320677994
32,1987-07-31 10:40:07+00:00,142.67399166983,180.035717049416,124.285974058133,82.0202470886858,60.01772029722,51.507519717962,,,,
33,1987-08-16 10:40:35+00:00,120.380631151963,127.372514766006,82.6712744737827,48.20965517635,40.3565163398273,35.5251153966604,,,115.00707646053,
34,1987-09-17 10:41:24+00:00,116.641092659296,138.274972448696,82.2398378664123,31.9337426455196,26.6643517271472,20.6393252211246,,,118.320136126166,95.9293044761836
35,1987-12-22 10:43:09+00:00,79.3103487091814,149.120835833252,,,-0.198730473224211,7.43509868960841,,,113.867441324961,91.9777224974955
36,1988-02-24 10:44:15+00:00,113.855012870776,136.491796417331,84.0397433984467,48.5891825892045,35.1180984381498,14.2207544117906,,41.4013851214866,98.4551400623473,78.1762901598628
37,1988-03-11 10:44:24+00:00,118.61713404754,132.347632021051,83.051706458255,37.5693891760833,17.6275499297052,14.2951125481674,,44.1260368004085,100.422503745237,76.3132433148451
38,1988-03-27 10:44:32+00:00,96.9583330789537,118.787411349319,68.4902579118937,31.3407623023618,12.403965271276,5.79138070112333,2.72252377662343,13.8551377114171,80.6055590017114,64.8950001527332
39,1988-04-28 10:44:41+00:00,101.891482320588,,,,,17.7822061081874,16.3616323948148,,98.7443231743462,
40,1988-05-14 10:44:53+00:00,102.914619499769,124.693249469955,69.7576508968277,32.3805541020035,13.0531973390758,20.0313219814504,13.1404701622198,43.9118147793745,91.7814019495522,78.0536020610462
41,1988-08-02 10:45:15+00:00,167.398415138447,201.766434765247,114.809693860008,49.4837739483028,30.3298293389351,27.0479545006288,,,114.840017545756,98.6407974595609
42,1988-08-18 10:45:15+00:00,139.620509256081,147.500421676679,103.717019725614,47.8925831764428,40.8320607175224,44.1925320450147,,,113.7389512598,
43,1988-09-03 10:45:18+00:00,108.923937651404,131.298043354535,76.3826631462759,29.6219926088044,11.0028560359941,14.940007021492,,,,73.7005021156067
44,1988-09-19 10:45:13+00:00,121.274773890711,144.169077288649,91.3754657429955,43.7486615449666,24.4377793087798,17.6276632018403,,,101.514948303325,
45,1988-10-05 10:45:09+00:00,101.800040826515,128.366808440568,75.33979591241,22.3378794107743,1.97720863925536,6.6272399445328,,,91.6517245898967,68.3057266691257
46,1988-10-21 10:45:02+00:00,95.135526847363,117.72556051954,68.9171494830099,20.4052318983227,-4.28490797849342,-5.20300163297045,10.6376572126288,42.7170867662883,79.7885908133284,56.013157296771
47,1988-12-08 10:44:57+00:00,121.109874713978,185.842846896123,125.353338225619,43.7925838578948,38.0603622193809,11.2240997775589,,,126.985994562211,98.0952603820076
48,1989-04-15 10:43:35+00:00,,,,,,,,43.4357417465782,91.7853873028733,57.7748839756531
49,1989-05-01 10:43:18+00:00,86.974431509603,112.300981214171,61.3789973808773,11.8550414719016,3.66407557029831,-8.12103636474247,-6.3516304187058,20.8659467262197,,55.2123244530608
50,1989-05-17 10:42:58+00:00,96.3036442429025,120.805852286031,63.9687637688897,18.7246032867919,6.08864771622584,-1.71243771676684,5.83468075991254,41.9377836772915,91.140546704298,57.4263124884273
51,1989-06-02 10:42:47+00:00,127.368392722969,133.274612552241,82.3402959388891,32.4489888721216,22.9670703369407,6.90217759665154,2.84635128934319,,,
52,1989-08-05 10:41:27+00:00,,,,,,,,,,
53,1989-08-21 10:41:05+00:00,167.060090324788,220.856247404353,150.050129874566,102.445143167541,67.1881157923203,,,,147.967127130037,112.052440390462
54,1989-09-06 10:40:44+00:00,145.596636890652,189.886957915331,122.045650314223,68.2018939499755,,42.932018891049,,,135.794957613598,107.484224821123
55,1989-09-22 10:40:13+00:00,104.517643253068,125.574639784145,71.3104913403912,22.6586885958545,15.6907550618035,11.8776801967038,14.923807014133,,101.206526654806,69.6512848438326
56,1989-10-08 10:40:02+00:00,121.827055655731,145.79092953481,87.7034009152124,41.3783477707522,20.9562064087069,11.4103115840968,19.7547151165171,49.2232278141151,118.752404814506,
57,1989-11-09 10:38:59+00:00,104.35013392172,126.496150948291,70.4812383158824,17.2087849261465,,5.32697131800238,-2.16149837866106,23.3982573830094,,59.0549757593119
58,1990-01-28 10:36:35+00:00,92.1945838016903,110.219323795825,50.1036138928809,3.83012804151565,-10.7696810403974,-9.070217723748,-7.41196114270495,17.3022451098458,80.0307020918559,53.0104432857901
59,1990-03-01 10:35:33+00:00,80.6497547425826,104.504466320429,44.3624095115917,2.7303190024264,-14.689039500243,-22.1494590218965,-18.967050735545,8.97728395371782,79.6854853917402,
60,1990-03-17 10:35:01+00:00,118.027443456035,142.457403065469,72.327950150813,30.9164981668004,5.1964452654464,4.07519560829092,-3.08131846426124,27.9794103929091,109.995090942414,95.912839072591
61,1990-04-18 10:34:45+00:00,107.462678025713,124.373686879623,65.4215320318991,26.6747647029256,11.5466251886972,12.5293820547087,9.30911414764769,43.6788739170475,112.538025078567,70.2853654215588
62,1990-05-04 10:34:39+00:00,92.0216597872045,109.621101197866,57.670922521465,12.2970873549557,-12.7890569619355,2.85083197465867,-11.410671473854,25.1981615471002,106.178851790407,82.974066781778
63,1990-06-05 10:34:42+00:00,102.692580043176,124.024964180391,68.2247355576041,30.9422245923544,1.88335686726845,7.17562106365541,-2.29763530226898,41.2744064150835,109.647465371498,68.3264956092816
64,1990-07-07 10:34:38+00:00,126.912859165644,131.72773847058,73.8947803470814,42.3727704361872,29.4005026833188,24.6471030620472,,,119.906698654924,78.2181178981698
65,1990-07-23 10:34:34+00:00,157.515470818127,175.519701979199,126.836597818297,86.4576862016453,49.921307316722,38.6531748560423,,,,93.3550016090517
66,1990-08-08 10:34:30+00:00,157.712610714963,168.450707054691,115.140319342093,82.0531350086849,54.2155259184771,46.1122113525228,,,,
67,1990-08-24 10:34:24+00:00,,155.285348058954,110.309585984223,68.8350558539579,,28.0113732133116,,,129.600751481401,
68,1990-09-09 10:34:20+00:00,138.945761062874,159.354220835512,106.310044010998,69.8220938679153,42.0514240369599,33.3651622516794,,,119.012798392063,
69,1990-09-25 10:34:16+00:00,145.508610874887,164.621294143843,115.280913826288,71.7539678831141,47.9066468827052,39.8936736820412,,,135.472781923777,
70,1990-10-11 10:34:09+00:00,113.63218647697,140.774255182979,79.1833039721932,57.5599971153498,25.2851742559683,33.7951564160306,,,108.469768553031,77.6314225974882
71,1990-11-12 10:34:02+00:00,75.6647825568195,100.288638732931,49.6470859779525,18.3927584043647,-9.39457986768799,-16.0426830114408,-3.1091422280136,27.8010058135913,78.9500589421589,45.3770081844864
72,1990-11-28 10:33:47+00:00,91.6772696171447,115.552022528323,59.3863249432289,21.8976714720999,-5.84466253727543,,,32.637569064199,,
73,1990-12-14 10:33:52+00:00,70.639032952734,105.741412818102,51.6242794642684,6.69936904030662,,,,37.23492362118,,32.2984326795233
74,1991-01-15 10:34:46+00:00,80.1937936604671,102.318443258208,67.3120425922864,29.3921537062334,13.0259539164675,11.8131697583553,11.5543818524165,37.8505654029366,97.6762014240785,54.2443023657327
75,1991-02-16 10:35:23+00:00,,,,43.2756117647701,41.4675841450314,35.7708287015744,,,,
76,1991-03-20 10:36:02+00:00,84.0975828617534,92.3506604925524,58.0865013452981,13.6938855571517,0.0251530929338835,-8.04132620190476,,23.5731513159881,97.7515773727085,54.4970256901477
77,1991-04-05 10:36:11+00:00,,,,,,,,,87.2874145400408,53.7670890834693
78,1991-04-21 10:36:27+00:00,,109.281785471491,58.6608296311705,34.3203711586032,25.5992610759291,20.1998790938708,,,124.413073217529,65.6130513051947
79,1991-05-07 10:36:51+00:00,80.1274444679589,105.320614442672,83.7643217710585,36.9486101166761,22.6458182662054,11.7164568384213,,45.8867091671915,113.539629320486,59.278094917559
80,1991-05-23 10:37:05+00:00,95.8160048772885,113.934250297832,81.1332860770576,28.5266663292797,8.22172180460205,-12.8149395727984,10.5014707010652,42.030029278705,99.3198061099303,51.5620459585715
81,1991-06-08 10:37:19+00:00,,,,,-3.7778252562823,-10.0231543208632,-20.7145804824959,6.83118414867977,59.7695270220004,
82,1991-06-24 10:37:33+00:00,102.209070086619,113.115982035317,70.8597269370603,33.1298252949118,10.1619699998391,10.2705381536767,14.8840526631827,45.8628144526859,109.916954223234,76.0205592897086
83,1991-07-26 10:37:59+00:00,107.047508134286,119.575215760747,71.3273415946453,27.1080849456585,9.38094902396531,7.8177589773297,,,114.089056391366,81.0106641234116
84,1991-08-11 10:38:02+00:00,177.58142995899,168.806994315138,118.9498125404,95.4129248342672,69.6636043402718,,,,118.174716206441,84.4271710797874
85,1991-10-30 10:38:38+00:00,,,,,,,,,,
86,1991-12-01 10:38:56+00:00,59.5267277660519,79.6353462245124,33.2670253228961,-4.66100404574276,-19.7457669315259,-32.5276125320915,-21.3466537725844,9.62350931199281,68.1547748204712,
87,1992-01-18 10:38:46+00:00,117.273252212187,134.882881648067,79.2251458211731,43.4447474747404,12.442368886769,11.0665302310971,17.8899868840254,40.9294268018761,,42.6816231848602
88,1992-02-03 10:38:48+00:00,147.055649958285,187.738438902091,139.54676861823,96.6394877261864,63.1343095756762,,,,,64.2864028725282
89,1992-02-19 10:38:39+00:00,123.729095457563,149.724897201162,90.8358837981957,88.4090060719736,,,,,147.282826925559,53.6206364675659
90,1992-03-06 10:38:40+00:00,95.6782104581378,128.053773059441,66.0895357834851,35.0683562645003,16.1700804143996,21.4616698012317,15.2387021681789,,86.4261669891608,54.5662117039504
91,1992-03-22 10:38:41+00:00,151.362178664476,177.038850613309,105.45449150789,65.0016062750184,65.799484357056,46.9985740953302,,,143.081518702641,104.641914673081
92,1992-04-23 10:38:23+00:00,,,,61.1718796729049,58.4799040173515,41.9913056892186,,,119.102122575418,104.513844813483
93,1992-05-09 10:38:14+00:00,107.731533419731,126.759931871955,77.9501741296527,48.7675089477488,21.0303893831057,19.5788748435558,14.5127780615912,47.6654932549084,108.531836573934,77.3055420748001
94,1992-05-25 10:38:06+00:00,108.554782722274,124.203148081789,78.8488450310932,38.7501752722861,12.8863848184308,5.33279788852519,8.06000860574478,39.7120266188956,100.584484624795,56.5931216149947
95,1992-06-26 10:37:45+00:00,111.590885509257,136.621898057574,84.6282210139715,59.7060024658174,29.7538995066419,19.7170835959053,14.7694507713647,,117.109217600402,57.147057133224
96,1992-07-12 10:37:33+00:00,127.301119636121,150.88760959045,88.3238695918978,58.8778419210218,33.3503081301406,42.6699452884655,,,129.075105022246,85.9776711412836
97,1992-07-28 10:37:21+00:00,115.621084926405,138.403870810999,82.2866400725299,50.965925690402,27.6058937293187,21.6321497362948,16.0470712070911,,126.311211637193,83.4196513149931
98,1992-08-13 10:37:07+00:00,137.699719670221,167.057805257106,114.759180200471,80.6574846333414,57.4214023710143,44.5944574539858,,,127.489821385407,95.6389827786252
99,1992-08-29 10:36:52+00:00,136.956108983615,168.361439922445,94.134455957064,58.7008783773137,42.0090356327482,36.411144964651,,,135.794679225264,103.582627938404
100,1992-09-14 10:36:38+00:00,183.145653977401,208.640568081202,150.133299057068,96.7745328474616,62.3743588968563,53.8979669068666,,,140.942028354712,107.277063655662
101,1992-09-30 10:36:17+00:00,,,,,36.6302591175392,,,,,
102,1992-11-17 10:35:32+00:00,,,,,14.7756959369174,,,,,
103,1993-02-05 10:36:23+00:00,123.473894332844,142.794372420509,76.8318419077057,42.7246268389806,14.1372057095794,3.81144727195396,,45.2249166063765,112.000464746059,76.3506360205403
104,1993-02-21 10:36:28+00:00,141.899061507478,159.609518101063,115.242028690437,65.2653112315153,34.7830774179422,29.1459504580648,,,149.343285021724,113.71203654662
105,1993-03-09 10:36:40+00:00,,180.665149863334,134.096734554369,68.3522317565553,48.3476694251695,,,,,
106,1993-04-10 10:36:48+00:00,168.704868212064,173.484908211014,118.458562671154,67.8412506865978,30.9349101981208,7.17110574332607,,,,87.2934937036365
107,1993-05-28 10:37:02+00:00,109.254815679498,118.45249024752,74.0659983440348,31.3559669294973,13.3281862038424,10.2978810020903,10.9161153698626,44.1056481049518,93.8042059279634,57.2941600183062
108,1993-06-29 10:36:56+00:00,103.202958952515,126.512581047515,78.9520857067991,31.9775659346355,19.5737531072608,10.4948719659185,13.448749499964,46.2393461886185,97.0454697947019,61.8058754793606
109,1993-07-15 10:36:55+00:00,113.916506237594,131.665327197534,78.0029837488022,34.3164063999441,18.857207291093,18.7611730259769,17.8705662511338,,100.451253431197,62.8693741791353
110,1993-07-31 10:36:54+00:00,123.652275018655,144.589833775897,92.7413324106012,45.1099487181755,26.3833318602962,24.8305599849711,,,121.886669969014,82.1465084979301
111,1993-08-16 10:36:55+00:00,118.481505701316,149.76868401952,80.0161534435335,33.4873418284099,17.8477063541313,,18.9886888931714,,116.625364483633,76.1389300006497
112,1993-10-03 10:36:46+00:00,,,,,,,,,112.334665792267,67.8714429470941
113,1993-10-19 10:36:40+00:00,130.524727087129,183.234272749326,113.370070864193,75.5512049563503,64.5711708254235,,,,,111.609996909131
114,1993-11-04 10:36:34+00:00,99.1533396769457,120.421705826289,63.3986215933535,18.5778531476714,-1.80878140702853,-2.58416582083258,,32.2306567767615,89.6890754524005,44.7627651714539
115,1994-01-23 10:35:47+00:00,106.684944948766,124.009958221164,61.4878276199894,13.9012518402738,-7.89844214333992,-12.376758538993,-2.76027257193074,26.5822450122102,,53.8176929514925
116,1994-02-08 10:35:38+00:00,92.4843024719602,118.180696303023,48.8025257579976,19.4606081642678,-8.63399229302628,-6.32209387083392,,22.6423619425619,86.0300870941279,50.3980336035845
117,1994-03-12 10:35:10+00:00,,,,,,,,,,
118,1994-05-15 10:34:01+00:00,114.516894445385,118.779023714662,55.8572805703287,35.1949825077788,11.8755772901995,10.2524790606388,13.0630290698293,42.7172354505462,101.841207299062,64.2408918908349
119,1994-05-31 10:33:45+00:00,123.436787157471,129.779404188576,69.4767435072466,47.6253482096815,22.0586365032424,13.3195592031302,18.5472350186303,42.0698750847053,104.84814120262,78.6046974190361
120,1994-06-16 10:33:25+00:00,133.87189743756,133.997796672009,75.679779930565,54.5910052763634,37.6965153154567,10.0067047518181,,48.8280897563637,100.625318159444,75.0762880498121
121,1994-07-02 10:33:01+00:00,92.5815430983911,114.38983188489,55.0988764588005,19.9772861152557,10.0960916014838,-6.5644359767654,0.81964287906367,,,54.5900245915074
122,1994-08-19 10:31:44+00:00,116.990101217069,117.474907192031,72.1020421147566,33.8216227228519,18.1327362928412,-8.94238648536394,-0.571570784433486,31.0152936054846,96.8950692624541,68.3512122453433
123,1994-09-20 10:30:55+00:00,154.981548593462,170.001396918871,97.1300981503211,,41.8642333480599,15.9752585268168,,,128.776279437486,89.9460720248673
124,1994-11-23 10:28:49+00:00,134.22812103085,139.541583172363,79.6466126711885,46.1517154953309,16.1828992413691,6.90255872713349,13.0546374467369,50.2681923169101,144.549998842608,64.8386894457344
125,1994-12-25 10:27:49+00:00,114.849065128227,134.011981658952,77.47146826568,41.6450676046079,13.4994743028558,6.24714007987808,11.7817567411942,33.0984280424337,119.818905528888,68.3417072498275
126,1995-01-10 10:27:16+00:00,101.054365214877,119.067795917003,62.0869937641996,26.7059794469954,4.19253637001356,,-13.2815741955236,25.5369876649072,,51.6408481438757
127,1995-02-11 10:26:01+00:00,83.1920148435046,99.1649982929519,48.1471733669517,7.74433302751421,-6.99377219344988,-17.5055124909805,-17.8183516588106,12.7566585540948,,45.1616736042463
128,1995-03-15 10:24:44+00:00,108.070618329308,132.202880627583,75.3568065604702,36.6760229858582,15.2744274162966,0.902608193389051,8.47077939134089,48.6184647416365,102.240979219442,78.799841313859
129,1995-03-31 10:24:05+00:00,175.087666870689,193.935223347593,134.367238495713,89.762616981864,51.0252753743966,,,,,108.276204095255
130,1995-05-02 10:22:42+00:00,138.420943675459,162.063333033927,98.1773310910491,45.1006292292894,24.9785471553865,21.4874658723886,18.1117892997382,47.0188324292365,97.8365443897273,74.304044969412
131,1995-06-19 10:20:31+00:00,130.858160689324,152.277542658271,102.362453399276,64.5164810999813,38.1318449878368,50.9468306727742,,,117.664465671438,105.096226816404
132,1995-07-05 10:19:48+00:00,,,,,,32.9482416315657,,,103.906084152207,
133,1995-07-21 10:19:04+00:00,99.6730719822035,123.40218585939,77.1956345133533,33.635385364743,12.3813553714637,,14.0332964312548,42.7343898249055,,69.7461309232259
134,1995-08-22 10:17:36+00:00,,,,,,,,,,
135,1995-09-07 10:16:51+00:00,108.33023980203,120.927386604232,80.670777305523,42.7217716187599,10.8186093107357,17.7263768619186,18.4209863672008,44.3640539287414,92.2897009595772,67.08172841372
136,1995-09-23 10:16:03+00:00,134.662252859282,152.42491010621,107.212280334152,72.5304520075442,29.8795446198673,50.9526928743494,,,117.856923801992,94.1604999995553
137,1995-11-26 10:14:19+00:00,105.319187671314,,,,,,,,,
138,1996-04-18 10:24:01+00:00,101.644937812549,115.888193590573,56.4806011514156,17.9575293087212,-1.12749383912864,,7.83603007316926,41.5493138850773,99.3038976498633,68.005034969598
139,1996-06-05 10:26:47+00:00,167.573695722362,193.538448333355,90.6687582165939,23.0706273910761,27.3166027869929,27.0003898333529,18.76825727014,,,113.884462995845
140,1996-07-23 10:29:20+00:00,128.461932474217,,52.1709550468996,19.5130082959828,16.1511237130363,-1.00998808002105,2.26026867878215,45.1764460055744,114.044244783082,
141,1996-08-08 10:30:11+00:00,114.317112833602,115.403377151545,51.6539698333943,16.4806503486799,5.30320864526828,-3.95434881590884,-5.74446965214238,31.6350505843412,88.1417495544776,49.3328098463537
142,1996-08-24 10:31:00+00:00,,,,14.1241018118091,3.65854029327,-2.62268284935057,-10.9516559765704,,,
143,1996-09-09 10:31:55+00:00,109.98736284584,135.839872815887,46.945639654402,11.946347744215,1.95105181232618,2.26076267369985,-1.01740067526655,37.277654946179,101.520689280379,57.2180362866077
144,1996-10-11 10:33:37+00:00,117.271500508395,139.856729529897,66.9996191686272,27.5506866408667,10.2089776547712,0.778321802193201,16.4438519283601,40.2290341811702,94.5500110753265,57.383655885936
145,1996-10-27 10:34:25+00:00,116.999075407881,145.571612515941,64.2234179449397,29.2376763978683,9.66796368130742,-3.85426755750025,6.89197993417042,45.3294117428553,88.8431223938451,57.9464859647137
146,1996-11-28 10:35:56+00:00,,183.381975985765,103.748399503501,,39.7109421462009,,3.45688050428244,,93.365446783517,67.6243451094609
147,1996-12-30 10:37:27+00:00,84.5579621527693,100.8926976469,43.5653853439753,,,,,,,
148,1997-01-31 10:38:55+00:00,,,,,,6.85336927758714,-5.85416420508471,24.695342627122,52.6604214613459,36.1939782684575
149,1997-04-05 10:41:29+00:00,110.638847621982,136.129081982369,69.7862987094169,50.4534101531964,11.6360474982279,8.79538894988801,16.0172885372422,,114.353622060123,
150,1997-06-08 10:43:43+00:00,122.456198137408,154.041094685612,69.8738328530297,37.4441391813257,8.79272461609259,18.1740078194545,15.3180859461185,,120.488964614954,59.6117166341529
151,1997-06-24 10:44:16+00:00,169.888275805568,189.617137983429,132.175825245381,70.1774247877001,32.0862648987082,56.2115401955405,-18.9725568183107,,138.632596142105,96.890630203752
152,1997-07-10 10:44:49+00:00,134.608354956067,162.258011689815,,,18.2521887762388,43.3350624373744,,,,
153,1997-07-26 10:45:22+00:00,136.159562357915,157.680022586243,100.747738822812,55.185445737442,22.8338659623752,34.5737448393542,16.9940613905575,,110.332326860748,77.2113973112884
154,1997-08-11 10:45:53+00:00,130.626182550988,152.685628372764,105.979555153572,55.345817852114,28.3482217473239,44.1905987442353,,,119.476607996361,78.0574532386767
155,1997-09-12 10:46:50+00:00,102.711660249887,136.91273948963,78.4419128571021,37.5245692894181,6.23375145289756,29.2790126232166,17.2047240875584,42.1200773587194,104.56976733665,56.1129083719507
156,1997-09-28 10:47:18+00:00,,,,,,,,,,62.4160108956961
157,1997-10-14 10:47:43+00:00,108.625050639102,138.211223092305,73.7132910669863,32.3793737920569,3.25734714900944,21.4767749587999,,48.3699053854791,112.106709679136,63.154034942791
158,1997-10-30 10:48:10+00:00,112.196544665456,147.069498639283,84.5307855120798,36.1105420551836,12.4825673721496,17.418590750441,,,97.4985711675689,71.4339613826075
159,1997-11-15 10:48:33+00:00,137.321425227145,182.33511494526,115.694818002971,58.7682589044682,43.6685055428494,34.0571299249641,,,109.24328147669,64.5811738697023
160,1998-02-19 10:50:44+00:00,76.2292925625308,99.6306825100595,57.1602428129915,5.18460483587724,,-4.68102846500308,-10.797657468,,81.3911956463158,51.2113910474621
161,1998-03-07 10:50:59+00:00,85.1962648416568,105.257995512461,53.2012055550853,-1.41001461734133,3.7857552476686,,,16.8095867238139,81.1038775330648,
162,1998-03-23 10:51:13+00:00,104.556668903332,98.8437757248522,,,-6.87788982595243,-14.3432111050532,-15.1611356147641,14.4875434782227,78.2424882186086,
163,1998-06-11 10:52:22+00:00,134.214518793031,160.733368607951,75.9254164578441,33.7562542533787,18.7311442235945,17.0769339824961,,49.2598573115225,100.520608160968,53.6668520968321
164,1998-06-27 10:52:32+00:00,166.23385936508,221.114161795503,132.340926556062,48.25431291106,,53.9249565941485,,,146.781933790412,
165,1998-07-13 10:52:45+00:00,187.463628627525,219.18053732484,,85.9093571623634,75.4202824545727,41.7286931459048,,,146.389536200551,112.247587193107
166,1998-07-29 10:52:51+00:00,142.71323067479,170.123320690008,90.9214814381473,69.8459683633748,63.9449449804061,44.5228025182995,,,131.705769607929,
167,1998-08-30 10:53:09+00:00,123.732204630642,136.306525688088,82.6887950467661,33.8291443958781,32.8825993027451,23.3420181026122,,,117.252425071331,66.389772437927
168,1998-09-15 10:53:17+00:00,105.423812683171,124.604561103362,67.2542488709544,30.5008590820394,12.633669816297,4.60346845901246,,47.4035947858126,102.167404374876,45.0477297330373
169,1998-11-18 10:53:33+00:00,110.931598953322,134.961123073236,84.4782015732263,46.9271075503865,45.0196145205195,33.9556372413003,,,128.132578494995,92.2172356804056
170,1998-12-04 10:53:27+00:00,121.685959755271,153.058807143541,94.3083116459767,49.1160980874517,45.0990015265175,23.2693894766679,,,116.858786929698,84.3196473437163
171,1999-02-06 10:53:40+00:00,100.367753948345,108.619470444933,64.7160533998456,37.6610816159335,19.8402333962242,2.45939962700993,3.49078044914381,41.1844450797744,92.6457669451864,60.592207904416
172,1999-04-11 10:53:12+00:00,101.449961604735,113.019454751989,59.1026951370184,33.1424306808789,11.0776232775467,-9.91498397012128,11.981115391628,35.746213707991,102.644704442544,53.5645975212274
173,1999-04-27 10:53:13+00:00,83.6185587356963,90.4228573125202,46.809595658219,11.0542393116102,-5.70862283726232,-14.4369768236268,,24.2027142277421,,47.3039658668738
174,1999-05-13 10:53:03+00:00,108.471908096828,112.956574208974,63.3731642510918,27.3427588014408,15.7098238239916,6.13967437601405,13.4833265519181,47.3074677276426,92.9755066395667,59.5661818893427
